context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
mon_tue|early|balanced|deep|long,3,3,0,100.0,inf,1442.287568038521,0.8689643791920262
wed_thu|early|balanced|deep|long,3,2,1,66.66666666666666,2.1223753276692645,903.5164345484284,0.36407544669992936
wed_thu|core|balanced|deep|short,1,1,0,100.0,inf,187.79377215052392,0.5081626565082457
mon_tue|early|balanced|deep|short,3,2,1,66.66666666666666,1.3048450526719109,173.193708549296,-0.014075211945795382
wed_thu|core|calm|deep|long,1,1,0,100.0,inf,125.41844223842492,0.3624621255748892
fri|core|balanced|deep|long,1,1,0,100.0,inf,105.07468996268801,0.3799350703391448
fri|core|balanced|deep|short,1,1,0,100.0,inf,4.640310817100783,0.018937952982118738
wed_thu|late|balanced|deep|long,2,1,1,50.0,0.9025525803983993,-29.02746876419485,-0.6659202714740609
mon_tue|core|balanced|deep|long,2,1,1,50.0,0.8771676256878739,-56.05092840736103,-0.4012746647789885
wed_thu|early|balanced|deep|short,2,1,1,50.0,0.773865061993032,-176.93493864730544,-0.06490321285846862
wed_thu|core|balanced|deep|long,3,2,1,66.66666666666666,0.6525446735283562,-214.9683237587766,-0.14740704157500817
mon_tue|late|balanced|deep|short,2,1,1,50.0,0.3923359795780059,-302.05887389622336,-0.44476237672585045
mon_tue|late|balanced|deep|long,2,1,1,50.0,0.2625037382174494,-336.19882431361725,-0.5283973488448721
mon_tue|core|balanced|deep|short,2,0,2,0.0,0.0,-627.2822629581891,-0.7599889116150053
fri|early|balanced|deep|long,1,0,1,0.0,0.0,-880.7194527347746,-1.1734331442838655
