family,pemr_h1_adx_max,pemr_expansion_atr_min,pemr_displacement_atr_min,stop_atr_multiple,pemr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
vwap_mean_reversion,22.0,1.5,0.6,0.7,0.6,227.87311144429648,100000.0,100936.55572214823,0.9365557221482357,0.0,0.898380798838486,inf,2,2,0,0,100.0,1.0,1.0,468.2778610741125,468.2778610741125,5.0,5.0,2,0
vwap_mean_reversion,18.0,1.5,0.6,0.7,0.6,226.9599001569903,100000.0,100479.95007849515,0.4799500784951505,0.0,0.6349803146555018,inf,1,1,0,0,100.0,1.0,1.0,479.9500784951465,479.9500784951465,5.0,5.0,1,0
vwap_mean_reversion,22.0,1.5,0.9,0.7,0.6,226.91321128730618,100000.0,100456.60564365308,0.4566056436530852,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,456.60564365307846,456.60564365307846,5.0,5.0,1,0
vwap_mean_reversion,22.0,1.2,0.9,0.7,0.6,127.5758296244889,100000.0,100696.46378376806,0.6964637837680643,0.8025530039896697,0.3999311573417721,1.8548916769225279,6,5,1,0,83.33333333333334,1.0,0.8333333333333334,116.07729729467947,116.07729729467947,9.166666666666666,5.0,5,1
vwap_mean_reversion,22.0,1.2,0.6,0.7,0.6,98.46918489331358,100000.0,100490.9115163548,0.49091151635480834,1.3181514700203014,0.22875956862622165,1.326952980267637,8,6,2,0,75.0,1.0,0.75,61.36393954434723,61.36393954434723,8.125,5.0,5,1
vwap_mean_reversion,18.0,1.2,0.6,0.7,0.6,-3.9974706979025996,100000.0,99187.38212976407,-0.8126178702359321,1.2863939001973306,-0.4392358548046475,0.4514933635888979,4,2,2,0,50.0,1.0,0.5,-203.1544675589865,-203.1544675589865,5.0,5.0,1,1
vwap_mean_reversion,18.0,1.2,0.9,0.7,0.6,-9.819942838988162,100000.0,99385.47524877546,-0.6145247512245433,0.8023261181169408,-0.47201159732653597,0.23551843135114067,2,1,1,0,50.0,1.0,0.5,-307.2623756122729,-307.2623756122729,5.0,5.0,1,1
vwap_mean_reversion,18.0,1.5,0.9,0.7,0.6,-1000.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
