pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,16,7,9,43.75,-5.602911345552889,-5602.9113455528895,-0.3501819590970556,6.122094426078973,0.35398181190387934
EURUSD,2021,21,7,14,33.33333333333333,-7.458635784485186,-7458.635784485186,-0.3551731325945327,7.180869718268494,0.32054237527164753
