pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,54,24,30,44.44444444444444,-15.867297696314644,-15867.297696314645,-0.29383884622804896,17.197894983666,0.4284960685942777
EURUSD,2023,83,31,52,37.34939759036144,-28.43089416693038,-28430.894166930375,-0.34254089357747447,28.22896145132186,0.3817460224356569
EURUSD,2024,61,27,34,44.26229508196721,-17.775791618991267,-17775.791618991265,-0.2914064199834634,17.002731864528997,0.36642824308629446
EURUSD,2025,60,25,35,41.66666666666667,-21.79185541615346,-21791.855416153467,-0.3631975902692243,21.778668712789873,0.3718401747344657
