context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
wed_thu|core|active|mild|short,2,2,0,100.0,inf,459.0525444951985,0.35219226514788354
fri|early|active|mild|short,1,1,0,100.0,inf,78.68552677778754,0.21446267418404324
mon_tue|core|active|deep|long,1,1,0,100.0,inf,63.98062243487161,0.18911453306684217
wed_thu|core|active|mild|long,1,1,0,100.0,inf,57.54522727192008,0.17452110202179574
mon_tue|early|active|mild|long,1,1,0,100.0,inf,53.89104565891089,0.16546261579300073
fri|core|active|mild|short,1,1,0,100.0,inf,20.749631981874657,0.07586058235885444
mon_tue|late|active|mild|short,1,0,1,0.0,0.0,-305.1438556011939,-1.8810388215440002
wed_thu|early|active|deep|long,2,1,1,50.0,0.2986864169847683,-345.34705387561326,-0.5535623207886331
fri|core|active|deep|long,1,0,1,0.0,0.0,-379.7268795924421,-1.6073882495471266
fri|early|active|deep|long,1,0,1,0.0,0.0,-436.24911924522604,-1.4814434178813978
fri|core|active|mild|long,1,0,1,0.0,0.0,-437.7538924124336,-1.4890455598610264
wed_thu|early|active|mild|short,1,0,1,0.0,0.0,-490.7462861514266,-1.4059035180025743
