variant_id,session_date,sweep_id,sweep_time,direction,level_name,level_group,status,detail
baseline_truth_model,2020-10-02,SWEEP_001499_20201002_0800,2020-10-02T08:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,unemployment rate | 30m_before_30m_after_same_day | 2020-10-02T08:30:00-04:00
baseline_truth_model,2020-10-02,SWEEP_001500_20201002_0900,2020-10-02T09:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,unemployment rate | 30m_before_30m_after_same_day | 2020-10-02T08:30:00-04:00
baseline_truth_model,2020-10-02,SWEEP_001501_20201002_1000,2020-10-02T10:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001502_20201002_1000,2020-10-02T10:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001503_20201002_1100,2020-10-02T11:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001504_20201002_1300,2020-10-02T13:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001505_20201002_1300,2020-10-02T13:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001506_20201002_1400,2020-10-02T14:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001507_20201002_1500,2020-10-02T15:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-02,SWEEP_001508_20201002_1700,2020-10-02T17:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-05,SWEEP_001509_20201005_0400,2020-10-05T04:00:00-04:00,short,pdh,pd,NO_SCBI_FOUND,
baseline_truth_model,2020-10-06,SWEEP_001510_20201006_0000,2020-10-06T00:00:00-04:00,short,pdh,pd,TRADE_EXECUTED,2020-10-06T01:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2020-10-06,SWEEP_001511_20201006_0400,2020-10-06T04:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001512_20201006_0400,2020-10-06T04:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001513_20201006_0900,2020-10-06T09:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001514_20201006_0900,2020-10-06T09:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001515_20201006_0900,2020-10-06T09:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001516_20201006_1000,2020-10-06T10:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001517_20201006_1000,2020-10-06T10:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-06,SWEEP_001518_20201006_1000,2020-10-06T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001519_20201007_0100,2020-10-07T01:00:00-04:00,long,london_l,london,TRADE_EXECUTED,2020-10-07T02:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-07,SWEEP_001520_20201007_1000,2020-10-07T10:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001521_20201007_1000,2020-10-07T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001522_20201007_1100,2020-10-07T11:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001523_20201007_1200,2020-10-07T12:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001524_20201007_1400,2020-10-07T14:00:00-04:00,short,asia_h,asia,NEWS_BLOCKED,fomc meeting minutes | 30m_before_30m_after_same_day | 2020-10-07T14:00:00-04:00
baseline_truth_model,2020-10-07,SWEEP_001525_20201007_1500,2020-10-07T15:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001526_20201007_1600,2020-10-07T16:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001527_20201007_2000,2020-10-07T20:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-07,SWEEP_001528_20201007_2100,2020-10-07T21:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001529_20201008_0300,2020-10-08T03:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2020-10-08T04:05:00-04:00 -> timeout (0.6861R)
baseline_truth_model,2020-10-08,SWEEP_001530_20201008_0500,2020-10-08T05:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001531_20201008_0600,2020-10-08T06:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001532_20201008_0800,2020-10-08T08:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2020-10-08T08:30:00-04:00
baseline_truth_model,2020-10-08,SWEEP_001533_20201008_0800,2020-10-08T08:00:00-04:00,long,london_l,london,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2020-10-08T08:30:00-04:00
baseline_truth_model,2020-10-08,SWEEP_001534_20201008_1300,2020-10-08T13:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001535_20201008_1400,2020-10-08T14:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001536_20201008_1400,2020-10-08T14:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001537_20201008_1500,2020-10-08T15:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001538_20201008_1600,2020-10-08T16:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-08,SWEEP_001539_20201008_1700,2020-10-08T17:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-09,SWEEP_001540_20201009_0000,2020-10-09T00:00:00-04:00,short,pdh,pd,TRADE_EXECUTED,2020-10-09T01:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2020-10-09,SWEEP_001541_20201009_1000,2020-10-09T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001542_20201012_0200,2020-10-12T02:00:00-04:00,short,pdh,pd,TRADE_EXECUTED,2020-10-12T03:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-12,SWEEP_001543_20201012_0200,2020-10-12T02:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001544_20201012_0300,2020-10-12T03:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001545_20201012_0300,2020-10-12T03:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001546_20201012_0400,2020-10-12T04:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001547_20201012_0400,2020-10-12T04:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001548_20201012_0400,2020-10-12T04:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001549_20201012_0500,2020-10-12T05:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001550_20201012_0800,2020-10-12T08:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001551_20201012_0800,2020-10-12T08:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001552_20201012_0900,2020-10-12T09:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001553_20201012_0900,2020-10-12T09:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001554_20201012_1000,2020-10-12T10:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001555_20201012_1100,2020-10-12T11:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001556_20201012_1300,2020-10-12T13:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001557_20201012_1400,2020-10-12T14:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001558_20201012_1500,2020-10-12T15:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001559_20201012_1800,2020-10-12T18:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001560_20201012_2100,2020-10-12T21:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-12,SWEEP_001561_20201012_2300,2020-10-12T23:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-13,SWEEP_001562_20201013_0500,2020-10-13T05:00:00-04:00,long,pdl,pd,TRADE_EXECUTED,2020-10-13T06:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2020-10-13,SWEEP_001563_20201013_0600,2020-10-13T06:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-13,SWEEP_001564_20201013_0700,2020-10-13T07:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-13,SWEEP_001565_20201013_0800,2020-10-13T08:00:00-04:00,long,pdl,pd,NEWS_BLOCKED,cpi m/m | 30m_before_30m_after_same_day | 2020-10-13T08:30:00-04:00
baseline_truth_model,2020-10-13,SWEEP_001566_20201013_0900,2020-10-13T09:00:00-04:00,long,pdl,pd,NEWS_BLOCKED,cpi m/m | 30m_before_30m_after_same_day | 2020-10-13T08:30:00-04:00
baseline_truth_model,2020-10-13,SWEEP_001567_20201013_1400,2020-10-13T14:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-13,SWEEP_001568_20201013_1500,2020-10-13T15:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001569_20201014_0400,2020-10-14T04:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2020-10-14T05:05:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2020-10-14,SWEEP_001570_20201014_0400,2020-10-14T04:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001571_20201014_0600,2020-10-14T06:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001572_20201014_0700,2020-10-14T07:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001573_20201014_0800,2020-10-14T08:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,ppi m/m | 30m_before_30m_after_same_day | 2020-10-14T08:30:00-04:00
baseline_truth_model,2020-10-14,SWEEP_001574_20201014_1200,2020-10-14T12:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001575_20201014_1300,2020-10-14T13:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001576_20201014_1300,2020-10-14T13:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001577_20201014_1400,2020-10-14T14:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001578_20201014_1700,2020-10-14T17:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-14,SWEEP_001579_20201014_2300,2020-10-14T23:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001580_20201015_0200,2020-10-15T02:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2020-10-15T03:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-15,SWEEP_001581_20201015_0700,2020-10-15T07:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001582_20201015_0900,2020-10-15T09:00:00-04:00,long,asia_l,asia,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2020-10-15T08:30:00-04:00
baseline_truth_model,2020-10-15,SWEEP_001583_20201015_1200,2020-10-15T12:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001584_20201015_1200,2020-10-15T12:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001585_20201015_1600,2020-10-15T16:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001586_20201015_1600,2020-10-15T16:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001587_20201015_1700,2020-10-15T17:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001588_20201015_2100,2020-10-15T21:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-15,SWEEP_001589_20201015_2300,2020-10-15T23:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-16,SWEEP_001590_20201016_0300,2020-10-16T03:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2020-10-16T04:05:00-04:00 -> timeout (0.9351R)
baseline_truth_model,2020-10-16,SWEEP_001591_20201016_0400,2020-10-16T04:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-16,SWEEP_001592_20201016_0500,2020-10-16T05:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-16,SWEEP_001593_20201016_1100,2020-10-16T11:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-16,SWEEP_001594_20201016_1300,2020-10-16T13:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-16,SWEEP_001595_20201016_1700,2020-10-16T17:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-19,SWEEP_001596_20201019_0200,2020-10-19T02:00:00-04:00,long,pdl,pd,TRADE_EXECUTED,2020-10-19T03:10:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-19,SWEEP_001597_20201019_0300,2020-10-19T03:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-19,SWEEP_001598_20201019_0400,2020-10-19T04:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-19,SWEEP_001599_20201019_0400,2020-10-19T04:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-19,SWEEP_001600_20201019_1500,2020-10-19T15:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-20,SWEEP_001601_20201020_0400,2020-10-20T04:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2020-10-20T05:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-21,SWEEP_001602_20201021_0000,2020-10-21T00:00:00-04:00,long,london_l,london,TRADE_EXECUTED,2020-10-21T01:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-21,SWEEP_001603_20201021_0500,2020-10-21T05:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-21,SWEEP_001604_20201021_0800,2020-10-21T08:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-21,SWEEP_001605_20201021_0900,2020-10-21T09:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-21,SWEEP_001606_20201021_1500,2020-10-21T15:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-21,SWEEP_001607_20201021_1500,2020-10-21T15:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-21,SWEEP_001608_20201021_2100,2020-10-21T21:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-21,SWEEP_001609_20201021_2300,2020-10-21T23:00:00-04:00,short,pdh,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-22,SWEEP_001610_20201022_0400,2020-10-22T04:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2020-10-22T05:05:00-04:00 -> timeout (0.6652R)
baseline_truth_model,2020-10-22,SWEEP_001611_20201022_0900,2020-10-22T09:00:00-04:00,long,london_l,london,NEWS_BLOCKED,unemployment claims | 30m_before_30m_after_same_day | 2020-10-22T08:30:00-04:00
baseline_truth_model,2020-10-22,SWEEP_001612_20201022_1000,2020-10-22T10:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-22,SWEEP_001613_20201022_1100,2020-10-22T11:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-23,SWEEP_001614_20201023_0800,2020-10-23T08:00:00-04:00,short,london_h,london,TRADE_EXECUTED,2020-10-23T09:10:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-23,SWEEP_001615_20201023_1000,2020-10-23T10:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001616_20201026_0000,2020-10-26T00:00:00-04:00,long,pdl,pd,TRADE_EXECUTED,2020-10-26T01:10:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2020-10-26,SWEEP_001617_20201026_0300,2020-10-26T03:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001618_20201026_0400,2020-10-26T04:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001619_20201026_0600,2020-10-26T06:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001620_20201026_0700,2020-10-26T07:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001621_20201026_0900,2020-10-26T09:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001622_20201026_1600,2020-10-26T16:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-26,SWEEP_001623_20201026_1700,2020-10-26T17:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-27,SWEEP_001624_20201027_0400,2020-10-27T04:00:00-04:00,short,asia_h,asia,TRADE_EXECUTED,2020-10-27T05:05:00-04:00 -> timeout (-0.8383R)
baseline_truth_model,2020-10-27,SWEEP_001625_20201027_0500,2020-10-27T05:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-27,SWEEP_001626_20201027_0600,2020-10-27T06:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-27,SWEEP_001627_20201027_0800,2020-10-27T08:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-27,SWEEP_001628_20201027_1100,2020-10-27T11:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-27,SWEEP_001629_20201027_1300,2020-10-27T13:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-27,SWEEP_001630_20201027_1500,2020-10-27T15:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-28,SWEEP_001631_20201028_0400,2020-10-28T04:00:00-04:00,long,pdl,pd,NO_SCBI_FOUND,
baseline_truth_model,2020-10-28,SWEEP_001632_20201028_0600,2020-10-28T06:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2020-10-28T07:35:00-04:00 -> sl_hit (-1.0R)
baseline_truth_model,2020-10-28,SWEEP_001633_20201028_0800,2020-10-28T08:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-28,SWEEP_001634_20201028_1200,2020-10-28T12:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-28,SWEEP_001635_20201028_1200,2020-10-28T12:00:00-04:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-29,SWEEP_001636_20201029_0700,2020-10-29T07:00:00-04:00,long,pdl,pd,NO_SCBI_FOUND,
baseline_truth_model,2020-10-29,SWEEP_001637_20201029_1500,2020-10-29T15:00:00-04:00,long,asia_l,asia,TRADE_EXECUTED,2020-10-29T16:05:00-04:00 -> timeout (-0.2402R)
baseline_truth_model,2020-10-30,SWEEP_001638_20201030_0100,2020-10-30T01:00:00-04:00,short,london_h,london,TRADE_EXECUTED,2020-10-30T02:05:00-04:00 -> tp_hit (1.5R)
baseline_truth_model,2020-10-30,SWEEP_001639_20201030_0400,2020-10-30T04:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001640_20201030_0500,2020-10-30T05:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001641_20201030_0700,2020-10-30T07:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001642_20201030_0800,2020-10-30T08:00:00-04:00,long,asia_l,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001643_20201030_1000,2020-10-30T10:00:00-04:00,short,asia_h,asia,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001644_20201030_1100,2020-10-30T11:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001645_20201030_1200,2020-10-30T12:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001646_20201030_1200,2020-10-30T12:00:00-04:00,short,london_h,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-10-30,SWEEP_001647_20201030_1300,2020-10-30T13:00:00-04:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001648_20201101_1900,2020-11-01T19:00:00-05:00,long,pdl,pd,TRADE_EXECUTED,2020-11-01T20:05:00-05:00 -> tp_hit (1.5R)
baseline_truth_model,2020-11-01,SWEEP_001649_20201101_1900,2020-11-01T19:00:00-05:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001650_20201101_2000,2020-11-01T20:00:00-05:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001651_20201101_2000,2020-11-01T20:00:00-05:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001652_20201101_2100,2020-11-01T21:00:00-05:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001653_20201101_2100,2020-11-01T21:00:00-05:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001654_20201101_2200,2020-11-01T22:00:00-05:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001655_20201101_2200,2020-11-01T22:00:00-05:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001656_20201101_2300,2020-11-01T23:00:00-05:00,long,pdl,pd,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-01,SWEEP_001657_20201101_2300,2020-11-01T23:00:00-05:00,long,london_l,london,DAILY_LIMIT_SKIPPED,1 trade per day
baseline_truth_model,2020-11-02,SWEEP_001658_20201102_0100,2020-11-02T01:00:00-05:00,long,pdl,pd,TRADE_EXECUTED,2020-11-02T02:05:00-05:00 -> sl_hit (-1.0R)
