family,mr_h1_adx_max,mr_m15_extension_atr,stop_atr_multiple,mr_target_atr_buffer,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
mean_reversion,24.0,0.7,0.8,0.05,-97.59146390701974,100000.0,87277.75924678527,-12.72224075321473,19.30485097097536,-0.8354131278267364,0.7272578983136849,100,32,68,0,32.0,4.3478260869565215,0.43478260869565216,-553.1409023136799,-127.22240753214638,24.4,15.0,4,17
mean_reversion,24.0,0.5,0.8,0.05,-104.14666139671836,100000.0,85577.87606656946,-14.42212393343054,19.751752418278286,-0.9465730675484244,0.7006030874398884,102,32,70,0,31.372549019607842,4.434782608695652,0.391304347826087,-627.0488666708917,-141.39337189637754,25.58823529411765,15.0,4,18
mean_reversion,20.0,0.7,0.8,0.05,-120.11566153325565,100000.0,84978.9523678341,-15.021047632165896,20.125171206837486,-1.1689617987674361,0.6046768093489805,75,21,54,0,28.000000000000004,3.260869565217391,0.2608695652173913,-653.089027485472,-200.2806350955448,22.2,15.0,3,13
mean_reversion,20.0,0.5,0.8,0.05,-128.29131225755197,100000.0,83235.9626453031,-16.764037354696903,20.85599336141668,-1.2982208792249532,0.576653409338744,77,21,56,0,27.27272727272727,3.347826086956522,0.21739130434782608,-728.8711893346518,-217.7147708402206,22.272727272727273,15.0,3,14
