timestamp,currency,importance,event,country,source,hard_event,event_tier
2020-07-12 15:30:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-07-13 15:30:00-04:00,USD,2,CPI m/m,,csv,True,hard
2020-07-13 15:30:00-04:00,USD,2,Core CPI m/m,,csv,True,hard
2020-07-14 08:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2020-07-14 14:00:00-04:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-07-14 17:00:00-04:00,USD,3,President Trump Speaks,,csv,False,standard
2020-07-15 12:00:00-04:00,USD,1,FOMC Member Harker Speaks,,csv,True,hard
2020-07-15 15:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2020-07-15 15:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2020-07-16 11:10:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-07-21 17:00:00-04:00,USD,3,President Trump Speaks,,csv,False,standard
2020-07-23 15:30:00-04:00,USD,1,Flash Services PMI,,csv,True,hard
2020-07-24 09:45:00-04:00,USD,2,Flash Manufacturing PMI,,csv,True,hard
2020-07-28 09:30:00-04:00,USD,3,Fed Announcement,,csv,False,standard
2020-07-28 15:30:00-04:00,USD,2,Federal Funds Rate,,csv,True,hard
2020-07-29 10:00:00-04:00,USD,3,Pending Home Sales m/m,,csv,False,standard
2020-07-29 14:00:00-04:00,USD,3,FOMC Statement,,csv,True,hard
2020-07-29 14:30:00-04:00,USD,3,FOMC Press Conference,,csv,True,hard
2020-07-29 15:30:00-04:00,USD,2,Advance GDP Price Index q/q,,csv,True,hard
2020-07-30 08:30:00-04:00,USD,3,Advance GDP q/q,,csv,True,hard
2020-07-31 02:30:00-04:00,CHF,1,Retail Sales y/y,,csv,True,hard
2020-07-31 09:45:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2020-08-03 02:30:00-04:00,CHF,1,CPI m/m,,csv,True,hard
2020-08-03 03:30:00-04:00,CHF,1,Manufacturing PMI,,csv,True,hard
2020-08-03 09:45:00-04:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2020-08-03 10:00:00-04:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2020-08-05 08:15:00-04:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2020-08-05 09:45:00-04:00,USD,1,Final Services PMI,,csv,True,hard
2020-08-05 10:00:00-04:00,USD,3,ISM Services PMI,,csv,True,hard
2020-08-05 17:00:00-04:00,USD,1,FOMC Member Mester Speaks,,csv,True,hard
2020-08-06 10:00:00-04:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-08-06 15:30:00-04:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2020-08-06 15:30:00-04:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2020-08-06 15:30:00-04:00,USD,3,Unemployment Rate,,csv,True,hard
2020-08-10 01:45:00-04:00,CHF,1,Unemployment Rate,,csv,True,hard
2020-08-11 15:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2020-08-11 15:30:00-04:00,USD,3,CPI m/m,,csv,True,hard
2020-08-12 08:30:00-04:00,USD,3,Core CPI m/m,,csv,True,hard
2020-08-12 11:00:00-04:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-08-13 15:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2020-08-13 15:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2020-08-19 14:00:00-04:00,USD,2,FOMC Meeting Minutes,,csv,True,hard
2020-08-20 15:30:00-04:00,USD,1,Flash Services PMI,,csv,True,hard
2020-08-21 09:45:00-04:00,USD,2,Flash Manufacturing PMI,,csv,True,hard
2020-08-26 15:30:00-04:00,USD,1,Prelim GDP Price Index q/q,,csv,True,hard
2020-08-26 15:30:00-04:00,USD,2,Prelim GDP q/q,,csv,True,hard
2020-08-27 01:45:00-04:00,CHF,1,GDP q/q,,csv,True,hard
2020-08-27 09:10:00-04:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2020-08-28 09:45:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2020-08-31 02:30:00-04:00,CHF,1,Retail Sales y/y,,csv,True,hard
2020-08-31 09:00:00-04:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2020-09-01 03:30:00-04:00,CHF,1,Manufacturing PMI,,csv,True,hard
2020-09-01 09:45:00-04:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2020-09-01 10:00:00-04:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2020-09-01 13:00:00-04:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-09-01 15:30:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-09-02 08:15:00-04:00,USD,3,ADP Non-Farm Employment Change,,csv,True,hard
2020-09-02 12:00:00-04:00,USD,1,FOMC Member Mester Speaks,,csv,True,hard
2020-09-02 15:30:00-04:00,USD,3,ISM Services PMI,,csv,True,hard
2020-09-03 02:30:00-04:00,CHF,1,CPI m/m,,csv,True,hard
2020-09-03 09:45:00-04:00,USD,1,Final Services PMI,,csv,True,hard
2020-09-03 15:30:00-04:00,USD,3,Unemployment Rate,,csv,True,hard
2020-09-03 15:30:00-04:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2020-09-03 15:30:00-04:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2020-09-09 01:45:00-04:00,CHF,1,Unemployment Rate,,csv,True,hard
2020-09-10 15:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2020-09-10 15:30:00-04:00,USD,2,Core CPI m/m,,csv,True,hard
2020-09-10 15:30:00-04:00,USD,2,CPI m/m,,csv,True,hard
2020-09-15 15:30:00-04:00,USD,2,Federal Funds Rate,,csv,True,hard
2020-09-15 15:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2020-09-15 15:30:00-04:00,USD,2,Retail Sales m/m,,csv,True,hard
2020-09-15 15:30:00-04:00,USD,3,FOMC Statement,,csv,True,hard
2020-09-16 14:00:00-04:00,USD,3,FOMC Economic Projections,,csv,True,hard
2020-09-16 14:30:00-04:00,USD,3,FOMC Press Conference,,csv,True,hard
2020-09-21 10:00:00-04:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2020-09-21 12:00:00-04:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-09-21 18:00:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-09-22 10:30:00-04:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2020-09-22 16:30:00-04:00,USD,2,Flash Services PMI,,csv,True,hard
2020-09-23 09:00:00-04:00,USD,1,FOMC Member Mester Speaks,,csv,True,hard
2020-09-23 09:45:00-04:00,USD,3,Flash Manufacturing PMI,,csv,True,hard
2020-09-23 10:00:00-04:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2020-09-23 14:00:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-09-23 16:30:00-04:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2020-09-23 16:30:00-04:00,USD,3,Treasury Sec Mnuchin Speaks,,csv,False,standard
2020-09-24 03:30:00-04:00,CHF,3,SNB Monetary Policy Assessment,,csv,True,hard
2020-09-24 04:15:00-04:00,CHF,3,SNB Press Conference,,csv,False,standard
2020-09-24 14:00:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-09-25 15:10:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-09-28 14:00:00-04:00,USD,1,FOMC Member Mester Speaks,,csv,True,hard
2020-09-28 16:30:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-09-29 09:15:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-09-29 09:30:00-04:00,USD,1,FOMC Member Harker Speaks,,csv,True,hard
2020-09-29 11:40:00-04:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2020-09-29 13:00:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-09-29 15:00:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-09-29 16:30:00-04:00,USD,1,Final GDP Price Index q/q,,csv,True,hard
2020-09-29 16:30:00-04:00,USD,2,Final GDP q/q,,csv,True,hard
2020-09-30 08:15:00-04:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2020-09-30 08:20:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2020-09-30 11:00:00-04:00,USD,1,FOMC Member Kashkari Speaks,,csv,True,hard
2020-09-30 13:40:00-04:00,USD,1,FOMC Member Bowman Speaks,,csv,True,hard
2020-09-30 16:30:00-04:00,CHF,1,CPI m/m,,csv,True,hard
2020-09-30 16:30:00-04:00,CHF,1,Retail Sales y/y,,csv,True,hard
2020-10-01 03:30:00-04:00,CHF,1,Manufacturing PMI,,csv,True,hard
2020-10-01 09:45:00-04:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2020-10-01 10:00:00-04:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2020-10-01 11:00:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-10-01 15:00:00-04:00,USD,1,FOMC Member Bowman Speaks,,csv,True,hard
2020-10-01 16:30:00-04:00,USD,3,Unemployment Rate,,csv,True,hard
2020-10-01 16:30:00-04:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2020-10-02 08:30:00-04:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2020-10-02 09:00:00-04:00,USD,1,FOMC Member Harker Speaks,,csv,True,hard
2020-10-05 09:45:00-04:00,USD,1,Final Services PMI,,csv,True,hard
2020-10-05 10:00:00-04:00,USD,3,ISM Services PMI,,csv,True,hard
2020-10-06 10:40:00-04:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2020-10-06 11:45:00-04:00,USD,1,FOMC Member Harker Speaks,,csv,True,hard
2020-10-06 16:30:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-10-06 18:00:00-04:00,USD,2,FOMC Member Kaplan Speaks,,csv,True,hard
2020-10-07 14:00:00-04:00,USD,3,FOMC Meeting Minutes,,csv,True,hard
2020-10-07 14:40:00-04:00,USD,1,FOMC Member Kashkari Speaks,,csv,True,hard
2020-10-08 01:45:00-04:00,CHF,1,Unemployment Rate,,csv,True,hard
2020-10-12 16:30:00-04:00,USD,2,CPI m/m,,csv,True,hard
2020-10-12 16:30:00-04:00,USD,2,Core CPI m/m,,csv,True,hard
2020-10-13 08:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2020-10-13 16:30:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-10-13 16:30:00-04:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2020-10-14 15:00:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-10-14 16:30:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-10-14 16:30:00-04:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-10-14 18:00:00-04:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-10-15 16:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2020-10-15 16:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2020-10-15 17:00:00-04:00,USD,1,FOMC Member Kashkari Speaks,,csv,True,hard
2020-10-19 08:00:00-04:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2020-10-19 11:45:00-04:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2020-10-19 15:00:00-04:00,USD,1,FOMC Member Harker Speaks,,csv,True,hard
2020-10-19 16:30:00-04:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-10-20 10:50:00-04:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-10-21 08:50:00-04:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-10-21 10:00:00-04:00,USD,1,FOMC Member Mester Speaks,,csv,True,hard
2020-10-22 16:30:00-04:00,USD,1,Flash Services PMI,,csv,True,hard
2020-10-23 09:45:00-04:00,USD,2,Flash Manufacturing PMI,,csv,True,hard
2020-10-28 16:30:00-04:00,USD,3,Advance GDP q/q,,csv,True,hard
2020-10-28 18:00:00-04:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-10-29 08:32:00-04:00,USD,2,Advance GDP Price Index q/q,,csv,True,hard
2020-10-30 03:30:00-04:00,CHF,1,Retail Sales y/y,,csv,True,hard
2020-10-30 09:45:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2020-10-30 11:00:00-04:00,USD,3,Fed Announcement,,csv,False,standard
2020-11-02 03:30:00-05:00,CHF,1,Manufacturing PMI,,csv,True,hard
2020-11-02 09:45:00-05:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2020-11-02 10:00:00-05:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2020-11-03 02:30:00-05:00,CHF,1,CPI m/m,,csv,True,hard
2020-11-03 15:29:59-05:00,USD,3,Presidential Election,,csv,False,standard
2020-11-03 15:29:59-05:00,USD,3,Congressional Elections,,csv,False,standard
2020-11-04 08:15:00-05:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2020-11-04 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2020-11-04 10:00:00-05:00,USD,3,ISM Services PMI,,csv,True,hard
2020-11-04 15:30:00-05:00,USD,2,Federal Funds Rate,,csv,True,hard
2020-11-05 14:00:00-05:00,USD,3,FOMC Statement,,csv,True,hard
2020-11-05 14:30:00-05:00,USD,3,FOMC Press Conference,,csv,True,hard
2020-11-05 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2020-11-05 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2020-11-05 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2020-11-09 01:45:00-05:00,CHF,1,Unemployment Rate,,csv,True,hard
2020-11-09 13:30:00-05:00,USD,1,FOMC Member Mester Speaks,,csv,True,hard
2020-11-10 12:00:00-05:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-11-10 14:30:00-05:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-11-10 17:00:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-11-11 15:30:00-05:00,USD,2,CPI m/m,,csv,True,hard
2020-11-11 15:30:00-05:00,USD,2,Core CPI m/m,,csv,True,hard
2020-11-11 15:30:00-05:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2020-11-12 08:30:00-05:00,USD,3,CPI y/y,,csv,True,hard
2020-11-16 14:00:00-05:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2020-11-16 15:30:00-05:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2020-11-16 15:30:00-05:00,USD,3,Retail Sales m/m,,csv,True,hard
2020-11-16 15:30:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-11-16 16:00:00-05:00,USD,1,FOMC Financial Stability Report,,csv,True,hard
2020-11-17 13:00:00-05:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2020-11-18 12:15:00-05:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-11-19 15:30:00-05:00,USD,1,FOMC Member Kaplan Speaks,,csv,True,hard
2020-11-22 15:30:00-05:00,USD,1,Flash Services PMI,,csv,True,hard
2020-11-23 09:45:00-05:00,USD,2,Flash Manufacturing PMI,,csv,True,hard
2020-11-25 08:30:00-05:00,USD,2,Prelim GDP q/q,,csv,True,hard
2020-11-25 08:36:00-05:00,USD,1,Prelim GDP Price Index q/q,,csv,True,hard
2020-11-25 14:00:00-05:00,USD,3,FOMC Meeting Minutes,,csv,True,hard
2020-11-30 02:30:00-05:00,CHF,1,Retail Sales y/y,,csv,True,hard
2020-11-30 09:45:00-05:00,USD,2,Chicago PMI,,csv,True,hard
2020-11-30 15:30:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-11-30 15:30:00-05:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2020-12-01 01:45:00-05:00,CHF,1,GDP q/q,,csv,True,hard
2020-12-01 03:30:00-05:00,CHF,1,Manufacturing PMI,,csv,True,hard
2020-12-01 09:45:00-05:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2020-12-01 10:00:00-05:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2020-12-01 15:30:00-05:00,USD,1,FOMC Member Harker Speaks,,csv,True,hard
2020-12-02 02:30:00-05:00,CHF,1,CPI m/m,,csv,True,hard
2020-12-02 08:15:00-05:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2020-12-02 09:00:00-05:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2020-12-02 10:00:00-05:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2020-12-02 13:00:00-05:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2020-12-03 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2020-12-03 10:00:00-05:00,USD,2,ISM Services PMI,,csv,True,hard
2020-12-03 15:30:00-05:00,USD,1,FOMC Member Bowman Speaks,,csv,True,hard
2020-12-03 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2020-12-03 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2020-12-03 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2020-12-08 01:45:00-05:00,CHF,1,Unemployment Rate,,csv,True,hard
2020-12-09 15:30:00-05:00,USD,2,CPI m/m,,csv,True,hard
2020-12-09 15:30:00-05:00,USD,3,CPI y/y,,csv,True,hard
2020-12-09 15:30:00-05:00,USD,2,Core CPI m/m,,csv,True,hard
2020-12-15 15:30:00-05:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2020-12-15 15:30:00-05:00,USD,3,FOMC Statement,,csv,True,hard
2020-12-15 15:30:00-05:00,USD,2,Federal Funds Rate,,csv,True,hard
2020-12-15 15:30:00-05:00,USD,2,Flash Services PMI,,csv,True,hard
2020-12-15 15:30:00-05:00,USD,3,Retail Sales m/m,,csv,True,hard
2020-12-16 09:45:00-05:00,USD,3,Flash Manufacturing PMI,,csv,True,hard
2020-12-16 14:00:00-05:00,USD,3,FOMC Economic Projections,,csv,True,hard
2020-12-16 14:30:00-05:00,USD,3,FOMC Press Conference,,csv,True,hard
2020-12-17 03:30:00-05:00,CHF,3,SNB Monetary Policy Assessment,,csv,True,hard
2020-12-17 04:00:00-05:00,CHF,3,SNB Press Conference,,csv,False,standard
2020-12-18 11:10:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2020-12-22 08:30:00-05:00,USD,2,Final GDP q/q,,csv,True,hard
2020-12-22 08:32:00-05:00,USD,1,Final GDP Price Index q/q,,csv,True,hard
2020-12-30 09:45:00-05:00,USD,1,Chicago PMI,,csv,True,hard
2021-01-03 15:30:00-05:00,USD,1,FOMC Member Evans Speaks,,csv,True,hard
2021-01-03 15:30:00-05:00,USD,1,FOMC Member Bostic Speaks,,csv,True,hard
2021-01-04 03:30:00-05:00,CHF,1,Manufacturing PMI,,csv,True,hard
2021-01-04 09:45:00-05:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2021-01-05 02:30:00-05:00,CHF,1,CPI m/m,,csv,True,hard
2021-01-05 10:00:00-05:00,USD,2,ISM Manufacturing PMI,,csv,True,hard
2021-01-05 15:45:00-05:00,USD,1,FOMC Member Evans Speaks,,csv,True,hard
2021-01-06 08:15:00-05:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2021-01-06 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2021-01-06 14:00:00-05:00,USD,3,FOMC Meeting Minutes,,csv,True,hard
2021-01-06 15:30:00-05:00,USD,2,ISM Services PMI,,csv,True,hard
2021-01-07 02:30:00-05:00,CHF,1,Retail Sales y/y,,csv,True,hard
2021-01-07 13:00:00-05:00,USD,1,FOMC Member Evans Speaks,,csv,True,hard
2021-01-07 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2021-01-07 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2021-01-07 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2021-01-08 01:45:00-05:00,CHF,1,Unemployment Rate,,csv,True,hard
2021-01-08 11:00:00-05:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2021-01-11 12:00:00-05:00,USD,1,FOMC Member Bostic Speaks,,csv,True,hard
2021-01-12 09:35:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2021-01-12 15:30:00-05:00,USD,2,CPI m/m,,csv,True,hard
2021-01-12 15:30:00-05:00,USD,2,Core CPI m/m,,csv,True,hard
2021-01-13 08:30:00-05:00,USD,3,CPI y/y,,csv,True,hard
2021-01-13 13:00:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2021-01-13 15:00:00-05:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2021-01-14 12:30:00-05:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2021-01-14 15:30:00-05:00,USD,3,Retail Sales m/m,,csv,True,hard
2021-01-14 19:15:00-05:00,USD,3,President Biden Speaks,,csv,False,standard
2021-01-15 08:30:00-05:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2021-01-20 11:52:00-05:00,USD,3,President Biden Speaks,,csv,False,standard
2021-01-21 15:30:00-05:00,USD,1,Flash Services PMI,,csv,True,hard
2021-01-22 09:45:00-05:00,USD,2,Flash Manufacturing PMI,,csv,True,hard
2021-01-26 15:30:00-05:00,USD,2,Federal Funds Rate,,csv,True,hard
2021-01-27 14:00:00-05:00,USD,3,FOMC Statement,,csv,True,hard
2021-01-27 14:30:00-05:00,USD,3,FOMC Press Conference,,csv,True,hard
2021-01-27 15:30:00-05:00,USD,3,Advance GDP q/q,,csv,True,hard
2021-01-28 08:32:00-05:00,USD,2,Advance GDP Price Index q/q,,csv,True,hard
2021-01-29 09:45:00-05:00,USD,1,Chicago PMI,,csv,True,hard
2021-02-01 02:30:00-05:00,CHF,1,Retail Sales y/y,,csv,True,hard
2021-02-01 03:30:00-05:00,CHF,1,Manufacturing PMI,,csv,True,hard
2021-02-01 09:45:00-05:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2021-02-01 10:00:00-05:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2021-02-01 14:00:00-05:00,USD,1,FOMC Member Bostic Speaks,,csv,True,hard
2021-02-03 08:15:00-05:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2021-02-03 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2021-02-03 10:00:00-05:00,USD,2,ISM Services PMI,,csv,True,hard
2021-02-03 17:00:00-05:00,USD,1,FOMC Member Evans Speaks,,csv,True,hard
2021-02-04 14:00:00-05:00,USD,1,FOMC Member Daly Speaks,,csv,True,hard
2021-02-04 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2021-02-04 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2021-02-04 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2021-02-08 01:45:00-05:00,CHF,1,Unemployment Rate,,csv,True,hard
2021-02-09 15:30:00-05:00,USD,2,Core CPI m/m,,csv,True,hard
2021-02-09 15:30:00-05:00,USD,3,CPI y/y,,csv,True,hard
2021-02-10 08:30:00-05:00,USD,3,CPI m/m,,csv,True,hard
2021-02-10 14:00:00-05:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2021-02-12 02:30:00-05:00,CHF,1,CPI m/m,,csv,True,hard
2021-02-16 11:10:00-05:00,USD,1,FOMC Member Bowman Speaks,,csv,True,hard
2021-02-16 15:00:00-05:00,USD,1,FOMC Member Daly Speaks,,csv,True,hard
2021-02-16 15:30:00-05:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2021-02-16 15:30:00-05:00,USD,3,Retail Sales m/m,,csv,True,hard
2021-02-17 09:00:00-05:00,USD,1,FOMC Member Barkin Speaks,,csv,True,hard
2021-02-17 14:00:00-05:00,USD,2,FOMC Meeting Minutes,,csv,True,hard
2021-02-18 08:00:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2021-02-18 15:30:00-05:00,USD,1,Flash Services PMI,,csv,True,hard
2021-02-19 08:00:00-05:00,USD,1,FOMC Member Barkin Speaks,,csv,True,hard
2021-02-19 09:45:00-05:00,USD,2,Flash Manufacturing PMI,,csv,True,hard
2021-02-19 11:00:00-05:00,USD,1,Fed Monetary Policy Report,,csv,True,hard
2021-02-22 15:30:00-05:00,USD,1,FOMC Member Bowman Speaks,,csv,True,hard
2021-02-23 10:00:00-05:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2021-02-23 15:30:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2021-02-24 10:00:00-05:00,USD,3,Fed Chair Powell Testifies,,csv,True,hard
2021-02-24 13:00:00-05:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2021-02-24 15:30:00-05:00,USD,1,FOMC Member Bostic Speaks,,csv,True,hard
2021-02-24 15:30:00-05:00,USD,1,Prelim GDP Price Index q/q,,csv,True,hard
2021-02-24 16:00:00-05:00,USD,1,FOMC Member Clarida Speaks,,csv,True,hard
2021-02-25 08:30:00-05:00,USD,2,Prelim GDP q/q,,csv,True,hard
2021-02-25 11:10:00-05:00,USD,1,FOMC Member Quarles Speaks,,csv,True,hard
2021-02-25 12:00:00-05:00,USD,1,FOMC Member Bostic Speaks,,csv,True,hard
2021-02-25 15:30:00-05:00,CHF,1,GDP q/q,,csv,True,hard
2021-02-26 09:45:00-05:00,USD,2,Chicago PMI,,csv,True,hard
2021-03-01 02:30:00-05:00,CHF,1,Retail Sales y/y,,csv,True,hard
2021-03-01 03:30:00-05:00,CHF,1,Manufacturing PMI,,csv,True,hard
2021-03-01 09:00:00-05:00,USD,1,FOMC Member Williams Speaks,,csv,True,hard
2021-03-01 09:05:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2021-03-01 09:45:00-05:00,USD,2,Final Manufacturing PMI,,csv,True,hard
2021-03-01 10:00:00-05:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2021-03-02 13:00:00-05:00,USD,1,FOMC Member Brainard Speaks,,csv,True,hard
2021-03-02 14:00:00-05:00,USD,1,FOMC Member Daly Speaks,,csv,True,hard
2021-03-03 02:30:00-05:00,CHF,1,CPI m/m,,csv,True,hard
2021-03-03 08:15:00-05:00,USD,2,ADP Non-Farm Employment Change,,csv,True,hard
2021-03-03 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2021-03-03 10:00:00-05:00,USD,2,ISM Services PMI,,csv,True,hard
2021-03-03 13:00:00-05:00,USD,1,FOMC Member Evans Speaks,,csv,True,hard
2021-03-04 12:05:00-05:00,USD,3,Fed Chair Powell Speaks,,csv,True,hard
2021-03-04 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2021-03-04 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2021-03-04 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2021-03-08 01:45:00-05:00,CHF,1,Unemployment Rate,,csv,True,hard
2021-03-09 15:30:00-05:00,USD,3,CPI m/m,,csv,True,hard
2021-03-10 07:30:00-05:00,USD,3,CPI y/y,,csv,True,hard
2021-03-10 08:30:00-05:00,USD,3,Core CPI m/m,,csv,True,hard
