pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDCHF,long,2020-01-03 12:10:00-05:00,2020-01-03 12:25:00-05:00,0.970695,0.9703317640562463,2000000,-748.507961905803,-828.507961905803,-1.263592280330317,80.0,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-05 17:40:00-05:00,2020-01-05 17:45:00-05:00,0.9710875,0.9707973639007568,1983000,-592.4925439465604,-671.8125439465604,-1.4141317719539994,79.32000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-06 11:10:00-05:00,2020-01-06 11:25:00-05:00,0.9693849999999999,0.9690133618735141,1969000,-755.0331428446065,-833.7931428446065,-1.2566977050134656,78.76,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-07 16:50:00-05:00,2020-01-07 16:55:00-05:00,0.9706950000000001,0.9704454582480303,1953000,-502.1483314412473,-580.2683314412473,-1.6523039990105883,78.12,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-09 12:40:00-05:00,2020-01-09 13:15:00-05:00,0.972205,0.97271471610393,1941000,1017.0637749580349,939.4237749580348,1.851453839927077,77.64,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-10 11:55:00-05:00,2020-01-10 12:05:00-05:00,0.9729949999999999,0.9726719405777888,1960000,-651.0080477193856,-729.4080477193856,-1.3021691007281389,78.4,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-01-16 18:30:00-05:00,2020-01-16 18:45:00-05:00,0.9650650000000001,0.965065,1945000,2.2376570256532812e-10,-77.79999999977625,-0.27713123991453514,77.80000000000001,session_close,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-24 14:35:00-05:00,2020-01-24 14:40:00-05:00,0.9707049999999999,0.9704796406023197,1944000,-451.37821621124885,-529.1382162112488,-1.4648923106754583,77.76,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-26 17:40:00-05:00,2020-01-26 17:45:00-05:00,0.9704775,0.9702514940240949,1933000,-450.22317066643296,-527.543170666433,-1.5717681476158827,77.32000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-01-28 17:50:00-05:00,2020-01-28 17:55:00-05:00,0.9728675,0.9726866350561838,1923000,-357.54275150966566,-434.4627515096656,-1.7816155286693205,76.92,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-02-17 12:50:00-05:00,2020-02-17 13:15:00-05:00,0.981045,0.9808964302676849,1914000,-289.8906829753051,-366.4506829753051,-1.8135413551878299,76.56,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-02-18 11:35:00-05:00,2020-02-18 12:30:00-05:00,0.981335,0.9818354316101114,1907000,971.9048390204821,895.6248390204821,1.6525712472318461,76.28,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-02-19 18:00:00-05:00,2020-02-19 18:05:00-05:00,0.983355,0.9836776671165646,1925000,631.3237649531801,554.3237649531801,1.2800341512992293,77.0,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-02-26 11:10:00-05:00,2020-02-26 11:40:00-05:00,0.977075,0.9763511639256259,1936000,1435.2324788130247,1357.7924788130247,1.7400755811031439,77.44000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-03-04 16:35:00-05:00,2020-03-04 16:50:00-05:00,0.956925,0.9571953043570686,1963000,-554.3618585650576,-632.8818585650575,-1.36941669553054,78.52000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-03-10 13:45:00-04:00,2020-03-10 14:15:00-04:00,0.936385,0.9372458569354531,1148000,-1054.4066938024127,-1100.3266938024128,-1.1006747157751577,45.92,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-03-11 12:00:00-04:00,2020-03-11 12:10:00-04:00,0.9381050000000001,0.9388988387160343,1253000,-1059.2180680789309,-1109.3380680789307,-1.109639657401507,50.120000000000005,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-03-16 18:05:00-04:00,2020-03-16 18:45:00-04:00,0.946035,0.9463983434830465,1654000,634.6510523048329,568.4910523048328,0.5686306856817456,66.16000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-03-22 18:05:00-04:00,2020-03-22 18:10:00-04:00,0.9847049999999999,0.9860820356887675,1670000,2331.7579066159424,2264.957906615942,2.2662543698370645,66.80000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-03-23 11:15:00-04:00,2020-03-23 12:10:00-04:00,0.980225,0.9829665497665853,893000,2490.2391789004673,2454.519178900467,2.4553527344757464,35.720000000000006,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-03-25 16:50:00-04:00,2020-03-25 17:05:00-04:00,0.9767750000000001,0.9762978559998453,2012000,-982.5535057328689,-1063.033505732869,-1.2832387455425602,80.48,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-03-30 11:35:00-04:00,2020-03-30 11:40:00-04:00,0.958445,0.9590991141605204,1573000,-1072.184207261617,-1135.1042072616171,-1.1355466043779983,62.92,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-04-13 11:20:00-04:00,2020-04-13 12:15:00-04:00,0.967775,0.9672333537263815,1968000,1102.1318332484689,1023.411833248469,1.4190412047782435,78.72000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-04-23 11:20:00-04:00,2020-04-23 11:30:00-04:00,0.971815,0.9711895164921456,1674000,-1077.920248873527,-1144.880248873527,-1.144998783872237,66.96000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-04-24 11:00:00-04:00,2020-04-24 11:15:00-04:00,0.9737049999999999,0.974904957422632,1677000,2064.3714007672297,1997.2914007672298,1.9983321464192132,67.08000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-04-26 17:40:00-04:00,2020-04-26 18:45:00-04:00,0.9727175,0.973765,2005000,2156.7220505026216,2076.522050502622,5.100477737270342,80.2,session_close,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-04-29 17:35:00-04:00,2020-04-29 18:20:00-04:00,0.9739775,0.9744408146423349,2047000,973.2122531933245,891.3322531933244,1.50248872073871,81.88000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-05-13 11:10:00-04:00,2020-05-13 11:25:00-04:00,0.969855,0.9703736440161917,2048000,-1094.0977773252343,-1176.0177773252344,-1.1760263303356888,81.92,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-05-25 12:20:00-04:00,2020-05-25 12:35:00-04:00,0.971125,0.9708873300800923,2041000,-499.5461680980575,-581.1861680980576,-1.4352326394272377,81.64,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-06-16 11:10:00-04:00,2020-06-16 12:05:00-04:00,0.951285,0.9493440851730189,1741000,3560.1672167456277,3490.5272167456274,3.491883593818927,69.64,take_profit,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-07-02 11:20:00-04:00,2020-07-02 12:10:00-04:00,0.945485,0.9459193140931098,2099000,-963.7445887997366,-1047.7045887997365,-1.2125198458963249,83.96000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-07-07 16:25:00-04:00,2020-07-07 16:55:00-04:00,0.942415,0.9426328207735375,2078000,-480.21512414160094,-563.335124141601,-1.7889278829893946,83.12,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,long,2020-07-16 12:25:00-04:00,2020-07-16 12:35:00-04:00,0.9433549999999999,0.9430335884291061,2067000,-704.2910177436003,-786.9710177436003,-1.299307296479745,82.68,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDCHF,short,2020-07-20 14:20:00-04:00,2020-07-20 14:40:00-04:00,0.9399350000000001,0.9395774397999234,2051000,780.4814396855496,698.4414396855497,1.9025780193751065,82.04,take_profit,session_mean_reversion,,,0,0.0,0.0
