context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
fri|core|active|mild|long,4,4,0,100.0,inf,520.4259859075535,0.26487298137021453
fri|early|active|deep|short,1,1,0,100.0,inf,513.4686559811176,0.5138624603206715
mon_tue|early|active|mild|long,3,3,0,100.0,inf,403.5324506456216,0.30779808686490734
fri|core|balanced|mild|long,2,2,0,100.0,inf,282.7316802097937,0.31401937673512403
wed_thu|core|active|mild|long,2,2,0,100.0,inf,191.7826324792938,0.25216285205645445
mon_tue|core|balanced|mild|short,1,1,0,100.0,inf,152.9102127271053,0.3143125320959737
wed_thu|core|active|mild|short,1,1,0,100.0,inf,139.20324265042032,0.309803634013828
mon_tue|core|active|mild|long,4,3,1,75.0,1.3585806590113045,137.14388553925733,-0.1313749067823347
fri|late|active|mild|long,1,1,0,100.0,inf,93.89500777438835,0.24927200999930277
mon_tue|late|active|mild|long,1,1,0,100.0,inf,75.61150881463831,0.2275194603868288
fri|late|balanced|mild|short,1,1,0,100.0,inf,67.48981163223056,0.20709491645178707
wed_thu|early|balanced|mild|short,3,2,1,66.66666666666666,0.8191146988705246,-176.18745323812254,-0.08827422895275028
fri|core|active|mild|short,2,1,1,50.0,0.2633120956284916,-311.009403655873,-0.5803078074159661
mon_tue|core|balanced|mild|long,2,1,1,50.0,0.08604553940077984,-351.0517605299971,-0.6953771913317912
wed_thu|core|balanced|mild|long,2,1,1,50.0,0.44086606662524425,-405.63234134543933,-0.39881134454450595
fri|late|active|mild|short,1,0,1,0.0,0.0,-409.75709404683874,-1.4803479828888155
fri|early|balanced|deep|long,1,0,1,0.0,0.0,-450.20972762073546,-1.379569841344356
mon_tue|core|active|deep|long,1,0,1,0.0,0.0,-516.8730441075606,-1.3462596745284683
wed_thu|early|active|mild|short,1,0,1,0.0,0.0,-567.6206005377053,-1.292107162476638
wed_thu|late|active|deep|long,1,0,1,0.0,0.0,-578.9217881686733,-1.2975623718344635
mon_tue|late|active|mild|short,1,0,1,0.0,0.0,-606.304753018551,-1.3032921437975478
fri|early|balanced|mild|long,1,0,1,0.0,0.0,-709.8568383886436,-1.2269738126243632
wed_thu|early|active|mild|long,2,1,1,50.0,0.23003181713847998,-863.5695898834928,-0.35965373586202143
fri|early|active|mild|long,1,0,1,0.0,0.0,-923.896397845184,-1.1742003208820027
mon_tue|core|active|mild|short,3,0,3,0.0,0.0,-1377.2357776621366,-1.3996334494428575
