trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2426,2025-07-01T11:39:00+00:00,2025-07-01T11:54:28.907000,LONG,BE_STOP,0.0,-0.0521,0.0521
2427,2025-07-02T11:27:00+00:00,2025-07-02T11:57:25.674000,SHORT,TP,1.4,1.3462,0.0538
2428,2025-07-03T11:12:00+00:00,2025-07-03T11:57:34.864000,SHORT,TP,1.4,1.302,0.098
2429,2025-07-04T13:00:00+00:00,2025-07-04T13:13:42.859000,LONG,BE_STOP,0.0,-0.1429,0.1429
2439,2025-07-21T12:42:00+00:00,2025-07-21T13:45:56.791000,SHORT,BE_STOP,0.0,-0.0549,0.0549
2440,2025-07-22T13:39:00+00:00,2025-07-22T14:07:00.262000,LONG,BE_STOP,0.0,-0.0298,0.0298
2441,2025-07-23T11:57:00+00:00,2025-07-23T15:00:00.249000,SHORT,SL,-1.0,-1.0769,0.0769
2442,2025-07-24T12:27:00+00:00,2025-07-24T13:02:11.872000,SHORT,TP,1.4,1.3558,0.0442
2443,2025-07-25T11:09:00+00:00,2025-07-25T11:23:12.581000,SHORT,TP,1.4,1.3375,0.0625
2444,2025-07-28T11:00:00+00:00,2025-07-28T11:18:52.932000,SHORT,BE_STOP,0.0,-0.0862,0.0862
2445,2025-07-29T12:06:00+00:00,2025-07-29T12:21:05.756000,SHORT,BE_STOP,0.0,-0.0581,0.0581
2446,2025-07-30T20:09:00+00:00,2025-07-30T20:23:15.961000,SHORT,TP,1.4,1.351,0.049
2447,2025-07-31T13:00:00+00:00,2025-07-31T13:07:33.913000,SHORT,BE_STOP,0.0,-0.0926,0.0926
