pair,month,trades,wins,losses,net_pnl_usd,profit_factor
USDCAD,2020-01,4,2,2,-574.0409460547305,0.44306848884749556
USDCAD,2020-02,2,1,1,740.6930868478411,2.889054381667937
USDCAD,2020-03,3,1,2,-1747.3339174824275,0.15080498855109326
USDCAD,2020-04,2,1,1,334.31397128229935,1.4454488247148947
USDCAD,2020-05,4,2,2,494.355430006558,1.2825535593932897
USDCAD,2020-06,4,1,3,1525.203631529367,2.7771128223503907
USDCAD,2020-07,3,1,2,-1297.5170090164647,0.29241148895401586
USDCAD,2020-08,2,2,0,1827.3677112211071,inf
USDCAD,2020-09,1,0,1,-360.26581252310666,0.0
USDCAD,2020-10,2,0,2,-1705.7653949987398,0.0
USDCAD,2020-11,4,1,3,-980.4862958656404,0.553244208286985
USDCAD,2020-12,2,0,2,-1624.0498986672314,0.0
USDCAD,2021-01,1,1,0,1013.0033499942155,inf
USDCAD,2021-02,3,1,2,-939.2337184545098,0.35558121359540984
USDCAD,2021-03,5,0,5,-4103.228322661795,0.0
USDCAD,2021-05,2,0,2,-1625.7379460429565,0.0
USDCAD,2021-08,2,0,2,-1388.8704019905692,0.0
USDCAD,2021-09,3,1,2,439.06861478973553,1.2864953644658237
USDCAD,2021-10,3,1,2,-429.92097627792725,0.7029273636717324
USDCAD,2021-11,3,0,3,-1916.8805187937137,0.0
USDCAD,2021-12,2,0,2,-1088.2877427534245,0.0
