trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
765,2018-05-01T11:30:00+00:00,2018-05-01T12:24:44.494000,SHORT,BE_STOP,0.0,-0.0549,0.0549
766,2018-05-02T14:36:00+00:00,2018-05-02T14:49:25.426000,SHORT,BE_STOP,0.0,-0.0299,0.0299
767,2018-05-03T14:06:00+00:00,2018-05-03T15:48:29.002000,SHORT,BE_STOP,0.0,-0.0296,0.0296
768,2018-05-04T12:33:00+00:00,2018-05-04T13:02:43.560000,LONG,SL,-1.0,-1.0143,0.0143
769,2018-05-08T11:36:00+00:00,2018-05-08T13:03:30.298000,LONG,SL,-1.0,-1.051,0.051
770,2018-05-09T14:42:00+00:00,2018-05-09T15:00:00.407000,SHORT,TP,1.4,1.351,0.049
771,2018-05-10T13:42:00+00:00,2018-05-10T14:43:25.966000,SHORT,TP,1.4,1.3808,0.0192
772,2018-05-11T13:21:00+00:00,2018-05-11T14:03:14.888000,LONG,BE_STOP,0.0,-0.0342,0.0342
773,2018-05-14T12:30:00+00:00,2018-05-14T13:24:19.047000,SHORT,SL,-1.0,-1.042,0.042
774,2018-05-15T11:00:00+00:00,2018-05-15T11:09:14.098000,SHORT,TP,1.4,1.3091,0.0909
775,2018-05-16T12:15:00+00:00,2018-05-16T13:07:45.593000,SHORT,BE_STOP,0.0,-0.0382,0.0382
776,2018-05-18T11:54:00+00:00,2018-05-18T12:46:30.496000,LONG,SL,-1.0,-1.0316,0.0316
777,2018-05-21T14:15:00+00:00,2018-05-21T15:16:06.311000,SHORT,BE_STOP,0.0,-0.0307,0.0307
778,2018-05-22T12:03:00+00:00,2018-05-22T12:45:40.371000,SHORT,TP,1.4,1.3533,0.0467
779,2018-05-23T12:15:00+00:00,2018-05-23T13:00:24.009000,LONG,SL,-1.0,-1.0314,0.0314
780,2018-05-24T14:42:00+00:00,2018-05-24T23:44:52.291000,SHORT,TIME_EXIT,0.2428,0.2222,0.0206
781,2018-05-25T13:09:00+00:00,2018-05-25T13:14:38.455000,SHORT,BE_STOP,0.0,-0.0331,0.0331
782,2018-05-28T11:27:00+00:00,2018-05-28T23:44:55.313000,SHORT,TIME_EXIT,0.4883,0.4648,0.0235
783,2018-05-30T15:03:00+00:00,2018-05-30T15:27:43.143000,LONG,TP,1.4,1.351,0.049
784,2018-05-31T15:06:00+00:00,2018-05-31T15:29:17.041000,SHORT,BE_STOP,0.0,-0.0121,0.0121
