pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,5,1,4,20.0,-2.8028708670977758,-2802.8708670977758,-0.5605741734195552,3.442494007915456,0.21535871897913178
EURUSD,2023,9,5,4,55.55555555555556,-1.5691648653956554,-1569.164865395655,-0.17435165171062839,2.469810118363546,0.5624121419071383
EURUSD,2024,7,5,2,71.42857142857143,0.8999600805659331,899.960080565933,0.1285657257951333,1.2500738840502983,1.6068747119720515
EURUSD,2025,11,5,6,45.45454545454545,-4.179426768746467,-4179.426768746467,-0.3799478880678606,4.929735135583842,0.31733720106854235
