trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,pnl_base,pnl_net_ftmo,commission_r,auditable_yes_no,non_auditable_reason
N/A,2018-10-01T14:00:00+00:00,SHORT,1.16097,1.1571999999999998,1.1662480000000004,37.7,TP,1.4,1.3867,0.0133,YES,NONE
N/A,2018-10-03T12:18:00+00:00,SHORT,1.15395,1.15395,1.151752,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-05T14:18:00+00:00,SHORT,1.15242,1.15242,1.1501379999999997,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-08T11:06:00+00:00,SHORT,1.14653,1.14854,1.143716,20.1,SL,-1.0,-1.0249,0.0249,YES,NONE
N/A,2018-10-09T12:30:00+00:00,SHORT,1.14429,1.14429,1.1459420000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-10-10T15:00:00+00:00,SHORT,1.15295,1.15295,1.1545600000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-10-11T11:21:00+00:00,SHORT,1.15764,1.15764,1.1587600000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-10-12T12:09:00+00:00,SHORT,1.1569,1.1569,1.1552899999999997,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-15T18:33:00+00:00,SHORT,1.15817,1.1574899999999997,1.1591220000000002,6.8,TP,1.4,1.3265,0.0735,YES,NONE
N/A,2018-10-16T13:00:00+00:00,SHORT,1.15966,1.15966,1.161018,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-10-17T20:00:00+00:00,SHORT,1.15016,1.15016,1.14939,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-18T13:03:00+00:00,SHORT,1.14967,1.14967,1.1486339999999997,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-19T13:06:00+00:00,SHORT,1.1471,1.1471,1.1486960000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-10-22T11:15:00+00:00,SHORT,1.1499,1.1499,1.1487799999999997,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-23T16:30:00+00:00,SHORT,1.14791,1.1487700000000003,1.1467059999999996,8.6,SL,-1.0,-1.0581,0.0581,YES,NONE
N/A,2018-10-25T13:24:00+00:00,SHORT,1.13947,1.13947,1.1340799999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-26T15:27:00+00:00,SHORT,1.1384,1.1384,1.1407100000000006,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-10-29T11:33:00+00:00,SHORT,1.14047,1.14047,1.138734,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-30T11:03:00+00:00,SHORT,1.13508,1.13508,1.1338199999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-10-31T11:24:00+00:00,SHORT,1.13478,1.13478,1.136614,0.0,TP,1.4,1.4,0.0,YES,NONE
