trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2016-07-01T11:57:00+00:00,SHORT,1.11198,1.1139400000000002,1.1092359999999997,19.600000000001,SL,1.1139400000000002,2016-07-01T12:32:46.422000+00:00,-1.0,-1.0255,0.0255
N/A,2016-07-04T12:45:00+00:00,SHORT,1.11378,1.11378,1.1122399999999997,11.000000000003,SL,1.11378,2016-07-04T12:45:02.064000+00:00,-1.0,-1.0455,0.0455
N/A,2016-07-05T13:30:00+00:00,SHORT,1.11478,1.11478,1.11191,20.500000000001,SL,1.11478,2016-07-05T13:30:00.578000+00:00,-1.0,-1.0244,0.0244
N/A,2016-07-06T13:42:00+00:00,SHORT,1.10731,1.10731,1.105532,12.700000000001001,SL,1.10731,2016-07-06T13:42:00.082000+00:00,-1.0,-1.0394,0.0394
N/A,2016-07-07T18:12:00+00:00,SHORT,1.10532,1.10631,1.103934,9.9,SL,1.10631,2016-07-07T22:00:01.938000+00:00,-1.0,-1.0505,0.0505
N/A,2016-07-08T13:36:00+00:00,SHORT,1.1052,1.1121100000000002,1.0955259999999998,69.100000000001,TIME_EXIT_FALLBACK,1.10523,2016-07-08T20:59:58.626000+00:00,-0.0043,-0.0116,0.0072
N/A,2016-07-11T11:54:00+00:00,SHORT,1.1043,1.10607,1.101822,17.7,SL,1.10607,2016-07-11T13:09:41.185000+00:00,-1.0,-1.0282,0.0282
N/A,2016-07-12T12:18:00+00:00,SHORT,1.10998,1.10998,1.1116180000000002,11.700000000001,TP,1.1116180000000002,2016-07-12T12:18:00.791000+00:00,1.4,1.3573,0.0427
N/A,2016-07-13T11:15:00+00:00,SHORT,1.10783,1.10783,1.106752,7.700000000001,SL,1.10783,2016-07-13T11:15:00.328000+00:00,-1.0,-1.0649,0.0649
N/A,2016-07-14T16:57:00+00:00,SHORT,1.11133,1.1121800000000002,1.1101399999999997,8.500000000002,SL,1.1121800000000002,2016-07-14T17:13:44.140000+00:00,-1.0,-1.0588,0.0588
N/A,2016-07-15T13:15:00+00:00,SHORT,1.10991,1.10991,1.1070679999999995,20.300000000001,SL,1.10991,2016-07-15T13:15:00.087000+00:00,-1.0,-1.0246,0.0246
N/A,2016-07-18T15:06:00+00:00,SHORT,1.10807,1.1060199999999998,1.1109400000000005,20.500000000003,TP,1.1109400000000005,2016-07-18T15:06:00.215000+00:00,1.4,1.3756,0.0244
N/A,2016-07-19T11:03:00+00:00,SHORT,1.10554,1.10554,1.1047559999999994,5.600000000003,SL,1.10554,2016-07-19T11:03:01.750000+00:00,-1.0,-1.0893,0.0893
N/A,2016-07-20T12:30:00+00:00,SHORT,1.10028,1.10028,1.0981799999999995,15.000000000002,SL,1.10028,2016-07-20T12:30:00.347000+00:00,-1.0,-1.0333,0.0333
N/A,2016-07-21T13:09:00+00:00,SHORT,1.10306,1.10306,1.0991259999999996,28.100000000001998,SL,1.10306,2016-07-21T13:09:00.072000+00:00,-1.0,-1.0178,0.0178
N/A,2016-07-22T11:51:00+00:00,SHORT,1.10187,1.10187,1.10278,6.5,TP,1.10278,2016-07-22T11:51:00.072000+00:00,1.4,1.3231,0.0769
N/A,2016-07-25T12:51:00+00:00,SHORT,1.09756,1.09756,1.095544,14.400000000001,SL,1.09756,2016-07-25T12:51:01.063000+00:00,-1.0,-1.0347,0.0347
N/A,2016-07-26T14:00:00+00:00,SHORT,1.09919,1.09919,1.0974959999999994,12.100000000003,SL,1.09919,2016-07-26T14:00:00.035000+00:00,-1.0,-1.0413,0.0413
N/A,2016-07-27T16:09:00+00:00,SHORT,1.09926,1.09926,1.100226,6.8999999999999995,TP,1.100226,2016-07-27T16:09:00.905000+00:00,1.4,1.3275,0.0725
N/A,2016-07-28T16:12:00+00:00,SHORT,1.10858,1.10858,1.1073059999999992,9.100000000004,SL,1.10858,2016-07-28T16:12:00.460000+00:00,-1.0,-1.0549,0.0549
N/A,2016-07-29T11:12:00+00:00,SHORT,1.11135,1.1107999999999998,1.1121200000000004,5.500000000001999,TP,1.1121200000000004,2016-07-29T11:12:00.038000+00:00,1.4,1.3091,0.0909
