trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2016-08-01T11:09:00+00:00,SHORT,1.11615,1.11615,1.1151279999999997,7.300000000002999,SL,1.11615,2016-08-01T11:09:00.149000+00:00,-1.0,-1.0685,0.0685
N/A,2016-08-02T18:45:00+00:00,SHORT,1.12278,1.12278,1.1218279999999996,6.800000000002,SL,1.12278,2016-08-02T18:45:00.131000+00:00,-1.0,-1.0735,0.0735
N/A,2016-08-03T14:03:00+00:00,SHORT,1.11785,1.11785,1.1167299999999998,8.000000000001,SL,1.11785,2016-08-03T14:03:00.018000+00:00,-1.0,-1.0625,0.0625
N/A,2016-08-04T16:00:00+00:00,SHORT,1.11389,1.1130599999999995,1.1150520000000006,8.300000000003,TP,1.1150520000000006,2016-08-04T16:00:00.043000+00:00,1.4,1.3398,0.0602
N/A,2016-08-05T11:06:00+00:00,SHORT,1.11531,1.11531,1.1165840000000002,9.100000000001,TP,1.1165840000000002,2016-08-05T11:06:00.214000+00:00,1.4,1.3451,0.0549
N/A,2016-08-08T11:33:00+00:00,SHORT,1.10839,1.10839,1.1092160000000002,5.9,TP,1.1092160000000002,2016-08-08T11:33:00.114000+00:00,1.4,1.3153,0.0847
N/A,2016-08-09T14:03:00+00:00,SHORT,1.11133,1.11133,1.113332,14.3,TP,1.113332,2016-08-09T14:03:00.047000+00:00,1.4,1.365,0.035
N/A,2016-08-10T11:00:00+00:00,SHORT,1.11776,1.11776,1.1186140000000004,6.100000000002,TP,1.1186140000000004,2016-08-10T19:00:00.095000+00:00,1.4,1.318,0.082
N/A,2016-08-11T11:00:00+00:00,SHORT,1.11519,1.11519,1.11729,15.0,TP,1.11729,2016-08-11T11:00:00.049000+00:00,1.4,1.3667,0.0333
N/A,2016-08-12T14:09:00+00:00,SHORT,1.11735,1.11735,1.1130099999999998,31.000000000001002,SL,1.11735,2016-08-12T14:09:00.069000+00:00,-1.0,-1.0161,0.0161
N/A,2016-08-15T13:30:00+00:00,SHORT,1.11845,1.11845,1.120424,14.100000000001,TP,1.120424,2016-08-15T13:30:00.171000+00:00,1.4,1.3645,0.0355
N/A,2016-08-16T11:03:00+00:00,SHORT,1.12838,1.12838,1.129822,10.3,TP,1.129822,2016-08-16T11:03:00.045000+00:00,1.4,1.3515,0.0485
N/A,2016-08-17T19:33:00+00:00,SHORT,1.12835,1.12835,1.129372,7.300000000001,TP,1.129372,2016-08-17T19:33:00.913000+00:00,1.4,1.3315,0.0685
N/A,2016-08-18T11:57:00+00:00,SHORT,1.13215,1.13215,1.1296299999999997,18.000000000002,SL,1.13215,2016-08-18T11:57:00.107000+00:00,-1.0,-1.0278,0.0278
N/A,2016-08-22T12:39:00+00:00,SHORT,1.13024,1.1312000000000002,1.1288959999999997,9.600000000002,SL,1.1312000000000002,2016-08-22T13:09:47.251000+00:00,-1.0,-1.0521,0.0521
N/A,2016-08-23T13:09:00+00:00,SHORT,1.13333,1.13333,1.1323359999999996,7.100000000002,SL,1.13333,2016-08-23T13:09:00.050000+00:00,-1.0,-1.0704,0.0704
N/A,2016-08-24T15:54:00+00:00,SHORT,1.12523,1.12523,1.126364,8.100000000001,TP,1.126364,2016-08-24T15:54:00.043000+00:00,1.4,1.3383,0.0617
N/A,2016-08-26T14:09:00+00:00,SHORT,1.13243,1.1240599999999998,1.1441480000000004,83.700000000002,TP,1.1441480000000004,2016-08-26T14:09:00.016000+00:00,1.4,1.394,0.006
N/A,2016-08-29T13:45:00+00:00,SHORT,1.11689,1.11689,1.1185560000000003,11.900000000002,TP,1.1185560000000003,2016-08-29T13:45:00.095000+00:00,1.4,1.358,0.042
N/A,2016-08-30T13:36:00+00:00,SHORT,1.11543,1.11543,1.1137499999999996,12.000000000003,SL,1.11543,2016-08-30T13:36:00.164000+00:00,-1.0,-1.0417,0.0417
N/A,2016-08-31T12:57:00+00:00,SHORT,1.11324,1.11324,1.1146680000000004,10.200000000002,TP,1.1146680000000004,2016-08-31T12:57:00.433000+00:00,1.4,1.351,0.049
