trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1896,2023-04-03T14:36:00+00:00,2023-04-03T23:44:45.548000,SHORT,TIME_EXIT,-0.7185,-0.7351,0.0166
1897,2023-04-06T13:36:00+00:00,2023-04-06T14:55:57.098000,LONG,TP,1.4,1.3658,0.0342
1898,2023-04-10T12:03:00+00:00,2023-04-10T12:13:27.054000,SHORT,TP,1.4,1.3558,0.0442
1899,2023-04-11T11:18:00+00:00,2023-04-11T11:52:25.861000,SHORT,BE_STOP,0.0,-0.0379,0.0379
1900,2023-04-12T12:30:00+00:00,2023-04-12T23:44:45.783000,LONG,TIME_EXIT,0.18,0.1725,0.0076
1901,2023-04-13T12:15:00+00:00,2023-04-13T12:30:02.185000,LONG,TP,1.4,1.3545,0.0455
1902,2023-04-14T11:45:00+00:00,2023-04-14T12:30:00.504000,LONG,TP,1.4,1.3351,0.0649
1903,2023-04-17T12:30:00+00:00,2023-04-17T13:20:58.076000,SHORT,TP,1.4,1.3708,0.0292
1904,2023-04-19T12:00:00+00:00,2023-04-19T12:00:00.083000,LONG,TP,1.4,1.0429,0.3571
1905,2023-04-20T13:15:00+00:00,2023-04-20T14:07:02.889000,SHORT,SL,-1.0,-1.0318,0.0318
1906,2023-04-21T12:18:00+00:00,2023-04-21T13:01:39.487000,SHORT,SL,-1.0,-1.035,0.035
1907,2023-04-24T14:24:00+00:00,2023-04-24T17:13:00.544000,SHORT,SL,-1.0,-1.0294,0.0294
1908,2023-04-25T13:06:00+00:00,2023-04-25T13:30:16.794000,SHORT,BE_STOP,0.0,-0.082,0.082
1909,2023-04-26T13:18:00+00:00,2023-04-26T13:24:09.421000,LONG,TP,1.4,1.358,0.042
1910,2023-04-27T11:00:00+00:00,2023-04-27T12:30:18.065000,LONG,BE_STOP,0.0,-0.0253,0.0253
1911,2023-04-28T12:00:00+00:00,2023-04-28T12:31:44.604000,SHORT,BE_STOP,0.0,-0.0286,0.0286
