trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1448,2021-05-03T13:33:00+00:00,2021-05-03T14:00:00.368000,SHORT,SL,-1.0,-1.0321,0.0321
1449,2021-05-04T11:06:00+00:00,2021-05-04T11:43:05.972000,LONG,BE_STOP,0.0,-0.0581,0.0581
1450,2021-05-05T13:51:00+00:00,2021-05-05T14:51:26.950000,SHORT,SL,-1.0,-1.034,0.034
1451,2021-05-07T12:30:00+00:00,2021-05-07T20:59:57.442000,LONG,TIME_EXIT,0.3957,0.389,0.0067
1452,2021-05-10T13:09:00+00:00,2021-05-10T13:50:57.176000,SHORT,BE_STOP,0.0,-0.0314,0.0314
1453,2021-05-12T12:15:00+00:00,2021-05-12T12:44:02.387000,SHORT,BE_STOP,0.0,-0.0158,0.0158
1454,2021-05-14T13:09:00+00:00,2021-05-14T13:27:30.917000,LONG,BE_STOP,0.0,-0.0481,0.0481
1455,2021-05-17T12:00:00+00:00,2021-05-17T12:02:37.025000,SHORT,BE_STOP,0.0,-0.1389,0.1389
1456,2021-05-19T18:03:00+00:00,2021-05-19T23:44:37.069000,SHORT,TIME_EXIT,0.3589,0.3415,0.0174
1457,2021-05-20T12:21:00+00:00,2021-05-20T13:00:00.227000,SHORT,BE_STOP,0.0,-0.0595,0.0595
1458,2021-05-21T12:33:00+00:00,2021-05-21T13:08:12.628000,LONG,BE_STOP,0.0,-0.0251,0.0251
1459,2021-05-24T13:24:00+00:00,2021-05-24T13:31:03.854000,LONG,BE_STOP,0.0,-0.0467,0.0467
1460,2021-05-26T11:09:00+00:00,2021-05-26T12:51:44.978000,SHORT,TP,1.4,1.3451,0.0549
1461,2021-05-27T13:39:00+00:00,2021-05-27T14:17:31.086000,LONG,TP,1.4,1.3533,0.0467
1462,2021-05-28T12:06:00+00:00,2021-05-28T13:08:30.862000,SHORT,BE_STOP,0.0,-0.0342,0.0342
