pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,43,20,23,46.51162790697674,-8.447866877966955,-8447.866877966955,-0.19646202041783617,11.063872590132679,0.527787420363169
EURUSD,2021,46,21,25,45.65217391304348,-7.253161581615766,-7253.161581615767,-0.15767742568729926,9.705012475922027,0.6472046343011414
