pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,1,1,0,100.0,0.19421150250046706,194.21150250046708,0.19421150250046706,0.0,inf
EURUSD,2020-02,3,2,1,66.66666666666666,0.31849407202053226,318.49407202053226,0.10616469067351075,1.1541272955758841,1.2739170155522768
EURUSD,2020-03,4,3,1,75.0,0.24005211222676384,240.05211222676382,0.06001302805669096,1.0351097170924215,1.229104856314191
EURUSD,2020-04,7,5,2,71.42857142857143,1.1259373270946562,1125.9373270946562,0.1608481895849509,1.4736421214125137,1.5154732504197153
EURUSD,2020-05,2,2,0,100.0,1.0627482312740535,1062.7482312740535,0.5313741156370267,0.0,inf
EURUSD,2020-06,2,1,1,50.0,-0.7204650438708007,-720.4650438708006,-0.36023252193540034,0.0,0.3366872638670894
EURUSD,2020-07,4,0,4,0.0,-4.317130039569685,-4317.130039569684,-1.0792825098924212,3.227918753564775,0.0
EURUSD,2020-08,6,2,4,33.33333333333333,-1.5070228439428335,-1507.0228439428333,-0.25117047399047226,1.8103808789290494,0.32719562689516457
EURUSD,2020-09,2,0,2,0.0,-1.1800070220096295,-1180.0070220096293,-0.5900035110048147,0.05048920398565401,0.0
EURUSD,2020-10,3,2,1,66.66666666666666,-0.17764119951589152,-177.64119951589157,-0.059213733171963844,0.0,0.8353787185217646
EURUSD,2020-11,5,1,4,20.0,-1.297802084407891,-1297.802084407891,-0.2595604168815782,1.3391401753539287,0.03349395470004247
EURUSD,2020-12,4,1,3,25.0,-2.1892418897666968,-2189.2418897666967,-0.5473104724416742,2.2316183024432585,0.02704095890148062
EURUSD,2021-01,3,3,0,100.0,1.9081818068020195,1908.1818068020193,0.6360606022673398,0.0,inf
EURUSD,2021-02,2,1,1,50.0,-0.5718603105214922,-571.8603105214922,-0.2859301552607461,1.2471247283827922,0.5445711895468448
EURUSD,2021-03,3,2,1,66.66666666666666,0.21144953646765208,211.44953646765202,0.07048317882255069,1.151724763248599,1.1810963863942765
EURUSD,2021-04,1,0,1,0.0,-1.1221599377885847,-1122.1599377885848,-1.1221599377885847,0.0,0.0
EURUSD,2021-05,4,0,4,0.0,-3.5400444267044415,-3540.0444267044413,-0.8850111066761104,2.4518614076588565,0.0
EURUSD,2021-06,6,3,3,50.0,-0.2188108882573068,-218.810888257307,-0.0364684813762178,2.279907660896334,0.9060088713348591
EURUSD,2021-07,5,3,2,60.0,2.078387688811277,2078.387688811277,0.4156775377622554,0.15255310959791984,14.518473973367081
EURUSD,2021-08,6,4,2,66.66666666666666,0.17084319518248348,170.84319518248367,0.028473865863747245,2.213837626295574,1.0755559412121616
EURUSD,2021-09,6,3,3,50.0,-1.4162861663312496,-1416.2861663312497,-0.2360476943885416,1.4363322639735978,0.5232181884029973
EURUSD,2021-10,2,1,1,50.0,-0.8967313133194261,-896.7313133194262,-0.44836565665971306,1.1312334683053142,0.20917347607595577
EURUSD,2021-11,5,1,4,20.0,-2.698977591651769,-2698.977591651769,-0.5397955183303538,2.3533714757286313,0.22201367829650798
EURUSD,2021-12,3,0,3,0.0,-1.1571531743049288,-1157.1531743049288,-0.3857177247683096,1.1140117843009363,0.0
