context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
fri|core|balanced|deep|long,2,2,0,100.0,inf,1396.8234281577188,0.964718789724019
wed_thu|late|balanced|deep|long,1,1,0,100.0,inf,421.56830487629907,0.5792481579268007
fri|early|balanced|deep|long,3,2,1,66.66666666666666,1.2413291177223795,210.17833127953526,0.11395963456729097
mon_tue|early|balanced|deep|long,2,1,1,50.0,0.49729113464367203,-411.69226776662043,-0.3173972065162412
wed_thu|core|balanced|deep|long,1,0,1,0.0,0.0,-611.0268649205183,-1.2982303478103743
fri|late|balanced|deep|short,1,0,1,0.0,0.0,-613.9938527815641,-1.2929381975096819
mon_tue|early|balanced|deep|short,1,0,1,0.0,0.0,-825.7851018400643,-1.1278465645959972
wed_thu|early|balanced|deep|short,1,0,1,0.0,0.0,-847.5870817202259,-1.1756255378857687
mon_tue|late|balanced|deep|short,1,0,1,0.0,0.0,-848.2858424852762,-1.1483619570241521
mon_tue|core|calm|deep|long,1,0,1,0.0,0.0,-858.7234806086655,-1.169228519488348
mon_tue|core|balanced|deep|long,2,0,2,0.0,0.0,-1296.9883672142328,-1.279577932467703
