trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1276,2020-08-03T12:48:00+00:00,2020-08-03T13:54:25.415000,SHORT,BE_STOP,0.0,-0.0287,0.0287
1277,2020-08-04T11:00:00+00:00,2020-08-04T12:11:33.170000,SHORT,BE_STOP,0.0,-0.0581,0.0581
1278,2020-08-05T14:21:00+00:00,2020-08-05T15:00:20.198000,SHORT,BE_STOP,0.0,-0.0275,0.0275
1279,2020-08-06T14:54:00+00:00,2020-08-06T16:03:54.095000,LONG,TP,1.4,1.3757,0.0243
1280,2020-08-07T11:24:00+00:00,2020-08-07T11:50:29.689000,SHORT,BE_STOP,0.0,-0.0581,0.0581
1281,2020-08-11T11:00:00+00:00,2020-08-11T12:47:03.986000,SHORT,SL,-1.0,-1.0245,0.0245
1282,2020-08-12T14:00:00+00:00,2020-08-12T23:44:59.628000,SHORT,TIME_EXIT,-0.4589,-0.4703,0.0114
1283,2020-08-13T13:00:00+00:00,2020-08-13T14:38:58.438000,LONG,BE_STOP,0.0,-0.0296,0.0296
1284,2020-08-14T13:06:00+00:00,2020-08-14T13:18:07.042000,LONG,BE_STOP,0.0,-0.0403,0.0403
1285,2020-08-17T13:33:00+00:00,2020-08-17T14:50:18.916000,LONG,BE_STOP,0.0,-0.0299,0.0299
1286,2020-08-18T13:27:00+00:00,2020-08-18T14:19:21.634000,LONG,SL,-1.0,-1.0215,0.0215
1287,2020-08-19T14:15:00+00:00,2020-08-19T14:38:59.599000,SHORT,TP,1.4,1.3583,0.0417
1288,2020-08-21T11:36:00+00:00,2020-08-21T12:52:58.126000,SHORT,BE_STOP,0.0,-0.0219,0.0219
1289,2020-08-24T12:24:00+00:00,2020-08-24T12:48:28.103000,SHORT,BE_STOP,0.0,-0.051,0.051
1290,2020-08-26T11:27:00+00:00,2020-08-26T11:59:34.547000,SHORT,TP,1.4,1.3474,0.0526
1291,2020-08-27T11:00:00+00:00,2020-08-27T12:46:40.088000,SHORT,SL,-1.0,-1.0265,0.0265
1292,2020-08-28T11:03:00+00:00,2020-08-28T11:51:28.294000,LONG,BE_STOP,0.0,-0.0588,0.0588
1293,2020-08-31T11:03:00+00:00,2020-08-31T11:33:41.225000,LONG,BE_STOP,0.0,-0.0362,0.0362
