pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,28,13,15,46.42857142857143,-10.69908481491165,-10699.08481491165,-0.38211017196113034,11.251845366619376,0.28821373904887543
EURUSD,2021,34,14,20,41.17647058823529,-9.097729409012512,-9097.729409012512,-0.2675802767356621,9.246109912375704,0.4539711459096286
