trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
133,2015-08-03T13:09:00+00:00,2015-08-03T13:21:28.573000,LONG,BE_STOP,0.0,-0.0307,0.0307
134,2015-08-04T17:24:00+00:00,2015-08-04T17:32:07.851000,SHORT,TP,1.4,1.3558,0.0442
135,2015-08-05T14:00:00+00:00,2015-08-05T14:00:00.003000,SHORT,SL,-1.0,-1.0155,0.0155
136,2015-08-06T16:06:00+00:00,2015-08-06T16:20:05.524000,LONG,BE_STOP,0.0,-0.0431,0.0431
137,2015-08-07T14:24:00+00:00,2015-08-07T14:37:16.739000,LONG,TP,1.4,1.3728,0.0272
138,2015-08-10T11:15:00+00:00,2015-08-10T12:32:17.494000,LONG,BE_STOP,0.0,-0.0221,0.0221
139,2015-08-11T12:12:00+00:00,2015-08-11T12:30:14.508000,LONG,BE_STOP,0.0,-0.0218,0.0218
140,2015-08-12T13:24:00+00:00,2015-08-12T16:04:30.257000,LONG,TP,1.4,1.3804,0.0196
141,2015-08-13T11:06:00+00:00,2015-08-13T12:30:27.868000,LONG,SL,-1.0,-1.0227,0.0227
142,2015-08-14T14:30:00+00:00,2015-08-14T14:57:20.466000,SHORT,TP,1.4,1.3688,0.0312
143,2015-08-17T11:21:00+00:00,2015-08-17T11:50:07.695000,LONG,TP,1.4,1.3468,0.0532
144,2015-08-18T11:09:00+00:00,2015-08-18T11:38:09.766000,LONG,BE_STOP,0.0,-0.0694,0.0694
145,2015-08-19T12:27:00+00:00,2015-08-19T12:31:48.718000,LONG,BE_STOP,0.0,-0.0179,0.0179
146,2015-08-20T11:12:00+00:00,2015-08-20T12:11:24.320000,LONG,BE_STOP,0.0,-0.0435,0.0435
147,2015-08-24T11:21:00+00:00,2015-08-24T12:39:21.556000,SHORT,SL,-1.0,-1.0083,0.0083
148,2015-08-26T12:03:00+00:00,2015-08-26T12:15:08.564000,SHORT,BE_STOP,0.0,-0.0455,0.0455
149,2015-08-27T13:45:00+00:00,2015-08-27T13:58:17.779000,LONG,BE_STOP,0.0,-0.0186,0.0186
150,2015-08-28T14:00:00+00:00,2015-08-28T15:03:30.919000,SHORT,BE_STOP,0.0,-0.0292,0.0292
151,2015-08-31T16:15:00+00:00,2015-08-31T16:59:13.516000,LONG,BE_STOP,0.0,-0.0316,0.0316
