trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1803,2022-11-01T12:39:00+00:00,2022-11-01T12:57:19.820000,SHORT,BE_STOP,0.0,-0.0595,0.0595
1804,2022-11-02T11:24:00+00:00,2022-11-02T11:31:35.750000,SHORT,BE_STOP,0.0,-0.0365,0.0365
1805,2022-11-04T14:06:00+00:00,2022-11-04T14:24:14.622000,LONG,TP,1.4,1.3812,0.0188
1806,2022-11-07T17:06:00+00:00,2022-11-07T22:00:42.983000,LONG,BE_STOP,0.0,-0.0198,0.0198
1807,2022-11-08T16:09:00+00:00,2022-11-08T18:24:09.729000,LONG,BE_STOP,0.0,-0.0307,0.0307
1808,2022-11-09T14:18:00+00:00,2022-11-09T15:00:45.689000,SHORT,BE_STOP,0.0,-0.0345,0.0345
1809,2022-11-10T14:24:00+00:00,2022-11-10T15:13:56.733000,LONG,BE_STOP,0.0,-0.0111,0.0111
1810,2022-11-11T15:09:00+00:00,2022-11-11T15:43:05.870000,LONG,BE_STOP,0.0,-0.0192,0.0192
1811,2022-11-14T12:24:00+00:00,2022-11-14T12:47:36.540000,LONG,TP,1.4,1.3576,0.0424
1812,2022-11-15T13:30:00+00:00,2022-11-15T13:44:24.747000,LONG,BE_STOP,0.0,-0.0093,0.0093
1813,2022-11-16T17:36:00+00:00,2022-11-16T18:15:12.937000,LONG,SL,-1.0,-1.0185,0.0185
1814,2022-11-17T13:00:00+00:00,2022-11-17T14:26:53.796000,SHORT,BE_STOP,0.0,-0.0154,0.0154
1815,2022-11-18T15:09:00+00:00,2022-11-18T15:53:46.895000,LONG,TP,1.4,1.3704,0.0296
1816,2022-11-22T18:00:00+00:00,2022-11-22T18:02:02.437000,LONG,BE_STOP,0.0,-0.1515,0.1515
1817,2022-11-23T14:45:00+00:00,2022-11-23T15:12:04.507000,LONG,BE_STOP,0.0,-0.0187,0.0187
1818,2022-11-25T12:00:00+00:00,2022-11-25T12:00:00.004000,SHORT,TP,1.4,1.2214,0.1786
1819,2022-11-28T17:51:00+00:00,2022-11-28T18:28:30.484000,SHORT,TP,1.4,1.3615,0.0385
1820,2022-11-29T18:54:00+00:00,2022-11-29T19:26:25.653000,LONG,BE_STOP,0.0,-0.0575,0.0575
1821,2022-11-30T13:45:00+00:00,2022-11-30T14:42:01.297000,SHORT,SL,-1.0,-1.0169,0.0169
