pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,3,1,2,33.33333333333333,-2.1740959064599656,-2174.0959064599656,-0.7246986354866553,2.230084237213322,0.02566388386105246
EURUSD,2021,3,2,1,66.66666666666666,-0.17634403788687159,-176.34403788687155,-0.05878134596229053,0.0,0.8487548816978021
