pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:25:00-05:00,1.11872,1.1184062067204044,2549449,799.9999628716605,685.9311794597179,0.6859311794597179,114.06878341194258,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.1195927474724088,8869378,-999.9999513377511,-1397.1836026743779,-1.3971836026743778,397.1836513366268,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-07 11:05:00-05:00,2020-01-07 11:15:00-05:00,1.1142,1.1138936438795801,3264175,-999.999989371821,-1145.4577407720335,-1.1454577407720334,145.4577514002126,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-08 14:40:00-05:00,2020-01-08 14:45:00-05:00,1.11117,1.110995154050884,5719320,-999.9999336980471,-1254.1854058753731,-1.2541854058753732,254.18547217732606,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1108138549479665,7703051,799.999960789131,457.74972974151524,0.45774972974151523,342.2502310476158,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-09 11:05:00-05:00,2020-01-09 11:05:00-05:00,1.11024,1.1099145261006567,3072442,-999.999678245917,-1136.425598495552,-1.136425598495552,136.42592024963508,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-09 14:45:00-05:00,2020-01-09 14:45:00-05:00,1.11072,1.1108575803723244,7268478,-999.9999094722559,-1322.9496648368454,-1.3229496648368453,322.94975536458946,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 13:05:00-05:00,1.11221,1.1120285961264966,4410049,799.9999709393287,603.8199470071474,0.6038199470071475,196.18002393218123,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-10 15:10:00-05:00,2020-01-10 15:10:00-05:00,1.11196,1.1120760939436345,8613713,-999.9999115051754,-1383.1440838026056,-1.3831440838026057,383.14417229743015,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-13 11:50:00-05:00,2020-01-13 12:05:00-05:00,1.11387,1.1136734678844562,4070581,799.9998954220417,618.6519730811501,0.6186519730811502,181.34792234089156,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-14 14:00:00-05:00,2020-01-14 14:00:00-05:00,1.11303,1.1131626996472117,7535815,-999.9999919529577,-1335.5235187307967,-1.3355235187307968,335.52352677783904,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-14 16:55:00-05:00,2020-01-14 17:00:00-05:00,1.11263,1.1126948649384247,12333319,799.9999775074863,251.08714874913608,0.25108714874913607,548.9128287583502,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-15 11:45:00-05:00,2020-01-15 11:45:00-05:00,1.11542,1.1156678028421148,4035466,-999.9999440571389,-1180.0695234848201,-1.1800695234848202,180.06957942768116,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-17 11:05:00-05:00,2020-01-17 11:05:00-05:00,1.10941,1.1091380000235063,3676470,-999.9997535799475,-1163.128256892876,-1.163128256892876,163.12850331292842,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-17 13:05:00-05:00,2020-01-17 13:15:00-05:00,1.10913,1.1092708452959417,5679990,799.9998724959883,547.9899801505383,0.5479899801505382,252.00989234544994,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-19 17:10:00-05:00,2020-01-19 17:10:00-05:00,1.10917,1.1090941240016896,13179398,-999.9999803798497,-1584.707695566642,-1.5847076955666421,584.7077151867925,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-20 11:05:00-05:00,2020-01-20 11:10:00-05:00,1.10831,1.1084358285897598,6357855,799.9999285475893,518.1249575470183,0.5181249575470183,281.87497100057095,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-21 11:05:00-05:00,2020-01-21 11:10:00-05:00,1.10979,1.109969985590791,4444800,799.9999539474359,602.6721702683569,0.602672170268357,197.32778367907898,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-22 17:10:00-05:00,2020-01-22 17:10:00-05:00,1.1092600000000001,1.1093569332968192,10316372,-999.9999491715824,-1457.7615013593659,-1.4577615013593659,457.76155218778354,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-23 17:15:00-05:00,2020-01-23 17:15:00-05:00,1.1056,1.1054602167741174,7153934,-999.999972270381,-1316.3555494869356,-1.3163555494869357,316.3555772165546,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-24 12:00:00-05:00,2020-01-24 12:20:00-05:00,1.1025,1.1022978025337606,4945660,-999.9999208815287,-1218.083526883111,-1.2180835268831112,218.0836060015824,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-26 17:10:00-05:00,2020-01-26 17:10:00-05:00,1.10309,1.102934088127059,6413879,-999.9998877059174,-1282.9833191525634,-1.2829833191525633,282.9834314466459,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-27 11:30:00-05:00,2020-01-27 11:40:00-05:00,1.10191,1.1020954672764132,4313429,799.9999286318007,609.863506657628,0.609863506657628,190.1364219741726,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-28 13:45:00-05:00,2020-01-28 13:45:00-05:00,1.10115,1.1012783680240446,7790101,-999.9998724769156,-1343.1426611203651,-1.3431426611203652,343.14278864344965,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-28 17:50:00-05:00,2020-01-28 17:50:00-05:00,1.1022,1.1022961610501023,10399220,-999.9999154442078,-1458.5007268025167,-1.4585007268025167,458.50081135830897,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
