train_period,test_period,params_used,trades,win_rate,pnl_r,pnl_usd,max_drawdown_pct,profit_factor
2020-01-01:2021-12-31,2022-01-01:2025-12-31,"{""label"": ""mr_vwap_rsi7__mr_strict__core__tight"", ""style"": ""mr_vwap_rsi7"", ""variant"": ""tight"", ""regime"": ""mr_strict"", ""session"": ""core""}",3,100.0,0.9412022866101375,941.2022866101374,0.0,inf
