trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
669,2017-12-01T15:36:00+00:00,2017-12-01T15:46:10.328000,LONG,BE_STOP,0.0,-0.0286,0.0286
670,2017-12-04T13:42:00+00:00,2017-12-04T15:21:08.538000,SHORT,TP,1.4,1.3667,0.0333
671,2017-12-05T13:00:00+00:00,2017-12-05T13:22:27.169000,SHORT,BE_STOP,0.0,-0.1667,0.1667
672,2017-12-06T13:51:00+00:00,2017-12-06T14:33:09.788000,SHORT,BE_STOP,0.0,-0.0265,0.0265
673,2017-12-07T19:03:00+00:00,2017-12-07T19:30:07.962000,SHORT,TP,1.4,1.3398,0.0602
674,2017-12-08T12:27:00+00:00,2017-12-08T13:34:03.265000,LONG,BE_STOP,0.0,-0.0382,0.0382
675,2017-12-11T13:18:00+00:00,2017-12-11T13:49:48.441000,SHORT,TP,1.4,1.3231,0.0769
676,2017-12-12T13:09:00+00:00,2017-12-12T13:40:12.131000,SHORT,TP,1.4,1.3474,0.0526
677,2017-12-13T12:57:00+00:00,2017-12-13T13:32:43.167000,LONG,TP,1.4,1.3565,0.0435
678,2017-12-14T15:24:00+00:00,2017-12-14T17:43:54.808000,SHORT,BE_STOP,0.0,-0.0249,0.0249
679,2017-12-15T12:57:00+00:00,2017-12-15T13:09:35.372000,LONG,BE_STOP,0.0,-0.0424,0.0424
680,2017-12-18T13:36:00+00:00,2017-12-18T14:05:44.912000,SHORT,BE_STOP,0.0,-0.0704,0.0704
681,2017-12-19T12:03:00+00:00,2017-12-19T12:17:43.085000,LONG,BE_STOP,0.0,-0.0725,0.0725
682,2017-12-21T15:45:00+00:00,2017-12-21T15:57:12.572000,SHORT,BE_STOP,0.0,-0.0515,0.0515
683,2017-12-22T15:12:00+00:00,2017-12-22T15:31:41.294000,SHORT,TP,1.4,1.3485,0.0515
684,2017-12-26T14:00:00+00:00,2017-12-26T14:13:01.558000,LONG,TP,1.4,1.2485,0.1515
685,2017-12-27T14:57:00+00:00,2017-12-27T15:58:26.845000,LONG,SL,-1.0,-1.045,0.045
686,2017-12-28T16:15:00+00:00,2017-12-28T17:29:31.050000,LONG,BE_STOP,0.0,-0.0379,0.0379
687,2017-12-29T12:15:00+00:00,2017-12-29T13:37:26.388000,LONG,BE_STOP,0.0,-0.0595,0.0595
