family,csr_h1_adx_max,csr_m15_extension_atr,stop_atr_multiple,csr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
core_reversion,18.0,0.45,0.6,0.6,-56.909952419774704,100000.0,98155.72108288933,-1.8442789171106755,1.8442789171106706,-1.0989749731750635,0.0,3,0,3,0,0.0,1.0,0.0,-614.7596390368894,-614.7596390368894,11.666666666666666,5.0,0,3
core_reversion,18.0,0.55,0.6,0.6,-56.909952419774704,100000.0,98155.72108288933,-1.8442789171106755,1.8442789171106706,-1.0989749731750635,0.0,3,0,3,0,0.0,1.0,0.0,-614.7596390368894,-614.7596390368894,11.666666666666666,5.0,0,3
core_reversion,20.0,0.45,0.6,0.6,-61.04368850268439,100000.0,97565.18735675937,-2.4348126432406247,2.434812643240628,-1.2706322464478743,0.0,4,0,4,0,0.0,1.0,0.0,-608.7031608101585,-608.7031608101585,10.0,5.0,0,4
core_reversion,20.0,0.55,0.6,0.6,-61.04368850268439,100000.0,97565.18735675937,-2.4348126432406247,2.434812643240628,-1.2706322464478743,0.0,4,0,4,0,0.0,1.0,0.0,-608.7031608101585,-608.7031608101585,10.0,5.0,0,4
