pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:20:00-05:00,1.11872,1.1185518964573595,3569228,599.9998712913368,440.29320136236265,0.44029320136236266,159.70666992897418,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.1195605339088635,12417129,-999.9999352313631,-1556.0490381468678,-1.556049038146868,556.0491029155047,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2020-01-08 14:40:00-05:00,2020-01-08 14:45:00-05:00,1.11117,1.1110451100363457,8007048,-999.9999336985551,-1355.8675947462812,-1.355867594746281,355.8676610477261,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1107656365792677,10784271,599.9999483378152,120.86004264244849,0.12086004264244848,479.13990569536674,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2020-01-09 14:45:00-05:00,2020-01-09 14:45:00-05:00,1.11072,1.1108182716945174,10175870,-999.9999880896115,-1452.1216811453733,-1.4521216811453732,452.1216930557618,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 12:50:00-05:00,1.11221,1.1121128193534804,6174068,599.9999198955701,325.337513082768,0.325337513082768,274.6624068128021,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2020-01-10 15:10:00-05:00,2020-01-10 15:10:00-05:00,1.11196,1.1120429242454533,12059199,-999.9999778449544,-1536.3938546461113,-1.5363938546461113,536.3938768011569,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2020-01-13 11:50:00-05:00,2020-01-13 11:50:00-05:00,1.11387,1.1140454751031639,5698814,-999.9999745622074,-1253.9294925688987,-1.2539294925688986,253.92951800669124,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2020-01-14 14:00:00-05:00,2020-01-14 14:00:00-05:00,1.11303,1.113124785462294,10550141,-999.9999919532924,-1469.7249294423314,-1.4697249294423314,469.7249374890391,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2020-01-17 11:05:00-05:00,2020-01-17 11:05:00-05:00,1.10941,1.1092157143025045,5147059,-999.9999478653185,-1228.3878968739612,-1.2283878968739612,228.3879490086427,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
