pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:20:00-05:00,1.11872,1.118451034331775,2974357,799.9999180443322,666.9170115210931,0.6669170115210931,133.0829065232391,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-05 17:25:00-05:00,2020-01-05 18:10:00-05:00,1.11601,1.1161735880357646,6112916,-999.9999212343703,-1272.902936639195,-1.272902936639195,272.9030154048247,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.119576640690636,10347608,-999.99998355033,-1463.377591703601,-1.463377591703601,463.37760815327107,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-07 17:15:00-05:00,2020-01-07 17:20:00-05:00,1.11481,1.1149283998269197,8445958,-999.9999653705077,-1376.645502889015,-1.376645502889015,376.64553751850747,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2020-01-08 14:40:00-05:00,2020-01-08 14:45:00-05:00,1.11117,1.1110201320436148,6672540,-999.9999336982587,-1296.5529845715846,-1.2965529845715846,296.553050873326,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-08 16:05:00-05:00,2020-01-08 16:05:00-05:00,1.11116,1.1110662717164423,8535310,799.9999559318605,420.6521535469792,0.4206521535469792,379.34780238488133,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1107990185268284,8986893,799.9999756255522,400.7106986648397,0.4007106986648397,399.2892769607125,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-09 14:45:00-05:00,2020-01-09 14:45:00-05:00,1.11072,1.110837926033421,8479891,-999.9999094722559,-1376.7712907312452,-1.3767712907312453,376.77138125898944,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 12:55:00-05:00,1.11221,1.1120545109655686,5145057,799.999945024,571.1205911841005,0.5711205911841005,228.87935383989952,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-10 15:10:00-05:00,2020-01-10 15:10:00-05:00,1.11196,1.112059509094544,10049332,-999.9999280912997,-1446.9981365186616,-1.4469981365186615,446.9982084273619,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2020-01-12 17:20:00-05:00,2020-01-12 17:20:00-05:00,1.11206,1.1119644277267788,10463285,-999.9999328114055,-1465.4119614967494,-1.4654119614967493,465.41202868534384,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-13 11:50:00-05:00,2020-01-13 11:50:00-05:00,1.11387,1.1140805701237968,4749011,-999.9998341827576,-1211.6110694822412,-1.2116110694822413,211.61123529948364,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2020-01-13 17:05:00-05:00,2020-01-13 17:05:00-05:00,1.11341,1.1133247071839887,11724316,-999.9999274466767,-1522.1387545505277,-1.5221387545505276,522.1388271038511,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-14 14:00:00-05:00,2020-01-14 14:00:00-05:00,1.11303,1.1131437425547528,8791784,-999.9999729950285,-1391.4407468152885,-1.3914407468152885,391.4407738202599,stop_loss,fast_indicator_combo,,bb_stoch
