csr_h1_adx_max,csr_m15_extension_atr,csr_reversal_body_atr_min,stop_atr_multiple,csr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
18.0,0.45,0.05,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
18.0,0.45,0.1,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
18.0,0.55,0.05,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
18.0,0.55,0.1,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
18.0,0.45,0.05,0.6,0.4,211.78716366232746,100000.0,101406.64572621502,1.4066457262150278,0.005225558020519887,0.6744222025320006,266.43790707347193,3,2,1,0,66.66666666666666,1.5,0.5,703.3228631075116,468.88190873834105,5.0,5.0,2,1
18.0,0.45,0.1,0.6,0.4,211.78716366232746,100000.0,101406.64572621502,1.4066457262150278,0.005225558020519887,0.6744222025320006,266.43790707347193,3,2,1,0,66.66666666666666,1.5,0.5,703.3228631075116,468.88190873834105,5.0,5.0,2,1
18.0,0.55,0.05,0.6,0.4,211.78716366232746,100000.0,101406.64572621502,1.4066457262150278,0.005225558020519887,0.6744222025320006,266.43790707347193,3,2,1,0,66.66666666666666,1.5,0.5,703.3228631075116,468.88190873834105,5.0,5.0,2,1
18.0,0.55,0.1,0.6,0.4,211.78716366232746,100000.0,101406.64572621502,1.4066457262150278,0.005225558020519887,0.6744222025320006,266.43790707347193,3,2,1,0,66.66666666666666,1.5,0.5,703.3228631075116,468.88190873834105,5.0,5.0,2,1
