trade_id,config_id,phase,slippage,month,side,entry_time,exit_time,entry_price,exit_price,sl_price,exit_reason,gross_r,net_r,sl_pips,commission_r,slippage_r,eom_type,valid_closed_trade,sweep_depth_pips,sweep_depth_atr,displacement_body_atr,level_type,ftmo_blown,artificial_eom,included_in_metrics
1cad49f2-42ca-4195-bf65-400d3c38e641,M4_014,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
1a8b14bb-a2ae-4df7-b349-684015961a0f,M4_014,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
9c378e23-a148-4f0c-af57-36bd40179947,M4_018,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
aed4f0e6-f31e-4835-9c43-2da7ffb876da,M4_018,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
7827fa5b-3b9c-46b2-9e2d-471348f274c1,M4_021,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
539a3149-5b41-4937-abc4-19aa2397f082,M4_021,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
61e13552-0b5a-4bb3-842d-d19f47e2536d,M4_023,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
05b2c5c8-c8ca-4ed9-857b-2c8932d05f2e,M4_023,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
e480f69a-f842-433c-9702-b054f9c85a27,M4_027,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
efd67480-c000-4ce6-8ed3-5d1085965858,M4_027,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
26ccc94f-b12f-461e-9b03-0f1eb1b7ba22,M4_029,TRAIN,0.0,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5943,58.04999999999838,0.0086,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
5dc48010-3f89-433e-9a27-a216555b91e1,M4_029,TRAIN,0.2,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5978,58.04999999999838,0.0086,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
267cbe8b-43b4-4ed7-992f-8d0ddfe9de37,M4_030,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
660bb9a7-5d52-4a1f-8a23-0bd2bdf8e94c,M4_030,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
0f3eb72a-67df-4454-8937-a892abd5559d,M4_032,TRAIN,0.0,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5943,58.04999999999838,0.0086,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
2f173285-7a15-4a0e-8bfe-d87069ce0032,M4_032,TRAIN,0.2,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5978,58.04999999999838,0.0086,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
33edef24-1992-4372-b7cb-f321e093a2ae,M4_036,TRAIN,0.0,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5943,58.04999999999838,0.0086,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
f780a325-d868-4e30-844f-81cc4595be30,M4_036,TRAIN,0.2,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5978,58.04999999999838,0.0086,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
adbd2de7-389f-41fd-9175-2d68042aeae6,M4_039,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
0a88dcae-fd94-4928-b05d-4c270d50c2bb,M4_039,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
bf0304f5-21ab-455c-80fc-5570b4a6ae08,M4_048,TRAIN,0.0,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6019,59.149999999998926,0.0085,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
df9de198-3f72-4f6c-a452-1c68ff4295ed,M4_048,TRAIN,0.2,2020-05,long,2020-05-08 15:00:35.616000+00:00,2020-05-08 20:55:00.044000+00:00,1.08734,1.08383,1.081425,TIME,-0.5934065934065876,-0.6052,59.149999999998926,0.0085,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
a8e01cda-282e-4cb9-aefc-98f4d5f8ad6c,M4_051,TRAIN,0.0,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5943,58.04999999999838,0.0086,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
d7b4fa2f-c02a-49d5-ae70-f99519e1fbf4,M4_051,TRAIN,0.2,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5978,58.04999999999838,0.0086,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
6e7bab07-5fdb-43dc-a876-d31a17ad0607,M4_052,TRAIN,0.0,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5943,58.04999999999838,0.0086,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
e5fc651f-a6b2-425f-a310-f7ad1f62d76e,M4_052,TRAIN,0.2,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5978,58.04999999999838,0.0086,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
76f1d0dd-9e17-4d5c-9475-0d1297cd58ee,M4_053,TRAIN,0.0,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5943,58.04999999999838,0.0086,0.0,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
487fec1a-d168-4ead-963f-9c73db1fe7e6,M4_053,TRAIN,0.2,2020-05,long,2020-05-08 15:00:00.284000+00:00,2020-05-08 20:55:00.044000+00:00,1.08723,1.08383,1.081425,TIME,-0.5857019810508084,-0.5978,58.04999999999838,0.0086,0.0034,SESSION_FORCED_EXIT,True,4.2,0.2296,3.142,PDH_PDL,False,True,False
a7566174-b7b1-471e-a539-057197e62889,M4_013,TRAIN,0.0,2020-05,short,2020-05-11 11:20:01.198000+00:00,2020-05-11 13:12:25.099000+00:00,1.08157,1.0831,1.0831,SL,-1.0,-1.0327,15.300000000000313,0.0327,0.0,NO_EOM,True,5.3,0.2864,0.824,PDH_PDL,False,True,False
8347b1aa-a52f-49bb-8762-4e9b0dce3a9f,M4_013,TRAIN,0.2,2020-05,short,2020-05-11 11:20:01.198000+00:00,2020-05-11 13:12:25.099000+00:00,1.08157,1.0831,1.0831,SL,-1.0,-1.0458,15.300000000000313,0.0327,0.0131,NO_EOM,True,5.3,0.2864,0.824,PDH_PDL,False,True,False
54fb9443-c5a6-4b02-853d-fcf2ae5703d4,M4_014,TRAIN,0.0,2020-05,short,2020-05-11 11:20:37.793000+00:00,2020-05-11 13:12:25.099000+00:00,1.08146,1.0831,1.0831,SL,-1.0,-1.0305,16.399999999998638,0.0305,0.0,NO_EOM,True,5.3,0.2864,0.824,PDH_PDL,False,True,False
b302e749-d78e-4ec7-9cc6-2304b79d38ad,M4_014,TRAIN,0.2,2020-05,short,2020-05-11 11:20:37.793000+00:00,2020-05-11 13:12:25.099000+00:00,1.08146,1.0831,1.0831,SL,-1.0,-1.0427,16.399999999998638,0.0305,0.0122,NO_EOM,True,5.3,0.2864,0.824,PDH_PDL,False,True,False
6f130cd0-7d40-4da5-96bf-5c41594a15dd,M4_021,TRAIN,0.0,2020-05,short,2020-05-11 11:20:37.793000+00:00,2020-05-11 13:12:25.099000+00:00,1.08146,1.0831,1.0831,SL,-1.0,-1.0305,16.399999999998638,0.0305,0.0,NO_EOM,True,5.3,0.2864,0.824,PDH_PDL,False,True,False
d8314ba7-3a06-4f69-8c46-8b3810b35b66,M4_021,TRAIN,0.2,2020-05,short,2020-05-11 11:20:37.793000+00:00,2020-05-11 13:12:25.099000+00:00,1.08146,1.0831,1.0831,SL,-1.0,-1.0427,16.399999999998638,0.0305,0.0122,NO_EOM,True,5.3,0.2864,0.824,PDH_PDL,False,True,False
8420a5d0-45b4-4274-b302-e1b5daa4cb67,M4_013,TRAIN,0.0,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.82,43.05000000000003,0.0116,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
0822876d-0972-49c3-9ea6-3c2434bbc424,M4_013,TRAIN,0.2,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.8246,43.05000000000003,0.0116,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
c941f8ff-066b-4c1c-a499-0c6d7e0d7044,M4_014,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
02a206c3-9f66-4523-9b8d-48c1a6802bb1,M4_014,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
e4e72d39-d63e-4fff-bff7-d6cd502897dc,M4_018,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
b3bff540-32ca-441f-96a1-2d8864c64bca,M4_018,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
070e28e0-b1ce-4533-aea1-0c180afef4ad,M4_021,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
7c9af066-d717-43ca-9e45-f8ff0270a972,M4_021,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
07ab1566-238d-4cd9-a0c8-dcae5fd8893e,M4_027,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
effb7040-879f-401b-98d6-b579c033bfb2,M4_027,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
c3390cf3-46e1-4f45-b49c-6a28e2dba757,M4_029,TRAIN,0.0,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.82,43.05000000000003,0.0116,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
6c6889c9-3de2-4374-babd-1f1e46e8b8e8,M4_029,TRAIN,0.2,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.8246,43.05000000000003,0.0116,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
1e568100-e42a-429f-9fcf-107481e3545a,M4_030,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
26ca9855-7ce3-41b6-b168-102990f332fc,M4_030,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
727e3ed0-827b-4257-954f-990d7b364d13,M4_032,TRAIN,0.0,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.82,43.05000000000003,0.0116,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
d9512965-9dea-4df4-855e-54a9c5965a8e,M4_032,TRAIN,0.2,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.8246,43.05000000000003,0.0116,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
228e10d2-f390-44e9-88ce-aa689dc6af62,M4_036,TRAIN,0.0,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.82,43.05000000000003,0.0116,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
02887ccd-b8bf-4fcc-a335-d63d8e657e2d,M4_036,TRAIN,0.2,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.8246,43.05000000000003,0.0116,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
48ae7291-d8e6-4051-be8d-336e00b3f9e0,M4_039,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
1035f819-9ad2-405d-a619-a006c730173a,M4_039,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
bf731d3c-7a9c-4be7-ad3f-4afc75fa4ecb,M4_048,TRAIN,0.0,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8229,43.75000000000018,0.0114,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
1bfc00ef-3d05-4576-926d-b9118c887606,M4_048,TRAIN,0.2,2020-05,long,2020-05-12 13:15:19.377000+00:00,2020-05-12 20:55:00.159000+00:00,1.08834,1.08479,1.083965,TIME,-0.8114285714286057,-0.8274,43.75000000000018,0.0114,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
e3f8d013-abf7-447c-819b-8f93a87c31c1,M4_052,TRAIN,0.0,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.82,43.05000000000003,0.0116,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
567d7e5b-4aff-430d-8e4a-da87bfd3d50c,M4_052,TRAIN,0.2,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.8246,43.05000000000003,0.0116,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
a84fb41b-862c-46ce-bacf-33bdd0d69054,M4_053,TRAIN,0.0,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.82,43.05000000000003,0.0116,0.0,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
81639833-d45e-4ad1-9995-dcf675acf697,M4_053,TRAIN,0.2,2020-05,long,2020-05-12 13:15:00.027000+00:00,2020-05-12 20:55:00.159000+00:00,1.08827,1.08479,1.083965,TIME,-0.8083623693380132,-0.8246,43.05000000000003,0.0116,0.0046,SESSION_FORCED_EXIT,True,8.1,0.4377,2.3099,PDH_PDL,False,True,False
0d80c984-ae33-424a-acf6-1429586cd53a,M4_013,TRAIN,0.0,2020-05,short,2020-05-13 14:20:00.114000+00:00,2020-05-13 20:55:06.134000+00:00,1.0852,1.08192,1.0897599999999998,TIME,0.7192982456140402,0.7083,45.59999999999897,0.011,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
3cbb7aba-9183-4377-8079-b433a7f7ad3f,M4_013,TRAIN,0.2,2020-05,short,2020-05-13 14:20:00.114000+00:00,2020-05-13 20:55:06.134000+00:00,1.0852,1.08192,1.0897599999999998,TIME,0.7192982456140402,0.7039,45.59999999999897,0.011,0.0044,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
0762e7df-4beb-4d16-b3f3-843ba534037f,M4_014,TRAIN,0.0,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6574,46.99999999999926,0.0106,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
6e9aba9d-150c-4360-a52f-321ae82bd4df,M4_014,TRAIN,0.2,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6532,46.99999999999926,0.0106,0.0043,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
79dee457-66a8-431a-be59-f12b534c30bc,M4_021,TRAIN,0.0,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6574,46.99999999999926,0.0106,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
e0b73d0f-5da7-415e-a651-751c8699ccc8,M4_021,TRAIN,0.2,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6532,46.99999999999926,0.0106,0.0043,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
41c16ea4-f742-4c0b-bfe1-b595d40860e4,M4_027,TRAIN,0.0,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6574,46.99999999999926,0.0106,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
f6e4b003-7c9a-40ab-9892-737a0bd86d40,M4_027,TRAIN,0.2,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6532,46.99999999999926,0.0106,0.0043,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
fdfc511b-28b5-4bba-896c-652f04c7fd58,M4_029,TRAIN,0.0,2020-05,short,2020-05-13 14:20:00.114000+00:00,2020-05-13 20:55:06.134000+00:00,1.0852,1.08192,1.0897599999999998,TIME,0.7192982456140402,0.7083,45.59999999999897,0.011,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
b84e2ed9-a4c1-4a0d-b2a9-18335d8810fb,M4_029,TRAIN,0.2,2020-05,short,2020-05-13 14:20:00.114000+00:00,2020-05-13 20:55:06.134000+00:00,1.0852,1.08192,1.0897599999999998,TIME,0.7192982456140402,0.7039,45.59999999999897,0.011,0.0044,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
de4356c8-032c-4b03-96c1-5011a65d53d0,M4_039,TRAIN,0.0,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6574,46.99999999999926,0.0106,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
a5c483d6-1c46-4b2d-bf31-68187f5fa401,M4_039,TRAIN,0.2,2020-05,short,2020-05-13 14:44:57.508000+00:00,2020-05-13 20:55:06.134000+00:00,1.08506,1.08192,1.0897599999999998,TIME,0.6680851063829722,0.6532,46.99999999999926,0.0106,0.0043,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
78c9dbf5-59cd-4ce1-9f54-a8490f7ca8b7,M4_053,TRAIN,0.0,2020-05,short,2020-05-13 14:20:00.114000+00:00,2020-05-13 20:55:06.134000+00:00,1.0852,1.08192,1.0897599999999998,TIME,0.7192982456140402,0.7083,45.59999999999897,0.011,0.0,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
21b8158c-1e17-4d46-b623-c860955617ff,M4_053,TRAIN,0.2,2020-05,short,2020-05-13 14:20:00.114000+00:00,2020-05-13 20:55:06.134000+00:00,1.0852,1.08192,1.0897599999999998,TIME,0.7192982456140402,0.7039,45.59999999999897,0.011,0.0044,SESSION_FORCED_EXIT,True,15.4,0.8321,2.4747,PDH_PDL,False,True,False
