trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,pnl_base,pnl_net_ftmo,commission_r,auditable_yes_no,non_auditable_reason
N/A,2018-02-01T17:33:00+00:00,SHORT,1.24843,1.24843,1.2463719999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-02T13:30:00+00:00,SHORT,1.24619,1.24619,1.2411639999999995,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-05T19:00:00+00:00,SHORT,1.2414,1.2414,1.2402239999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-06T15:57:00+00:00,SHORT,1.23443,1.23443,1.2388400000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-02-07T15:09:00+00:00,SHORT,1.23325,1.23325,1.2315279999999995,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-08T12:00:00+00:00,SHORT,1.22485,1.22485,1.2301000000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-02-09T12:18:00+00:00,SHORT,1.22427,1.22427,1.2266080000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-02-12T13:18:00+00:00,SHORT,1.22512,1.22512,1.2226559999999995,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-14T12:36:00+00:00,SHORT,1.23482,1.2338899999999997,1.2361220000000004,9.3,TP,1.4,1.3462,0.0538,YES,NONE
N/A,2018-02-15T16:45:00+00:00,SHORT,1.24927,1.2470499999999998,1.2523780000000009,22.2,TP,1.4,1.3775,0.0225,YES,NONE
N/A,2018-02-16T14:00:00+00:00,SHORT,1.24386,1.24386,1.2416759999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-19T12:12:00+00:00,SHORT,1.24191,1.24191,1.2407899999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-20T13:09:00+00:00,SHORT,1.23378,1.23378,1.232366,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-21T15:09:00+00:00,SHORT,1.23346,1.2313499999999995,1.2364140000000003,21.1,TP,1.4,1.3763,0.0237,YES,NONE
N/A,2018-02-22T15:39:00+00:00,SHORT,1.23372,1.23372,1.2315079999999994,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-23T16:54:00+00:00,SHORT,1.23,1.23,1.2322400000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-02-26T14:51:00+00:00,SHORT,1.23102,1.2296599999999998,1.2329240000000004,13.6,TP,1.4,1.3632,0.0368,YES,NONE
N/A,2018-02-27T13:00:00+00:00,SHORT,1.23139,1.23139,1.2306759999999997,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-02-28T12:12:00+00:00,SHORT,1.22236,1.2209799999999995,1.2242920000000002,13.8,TP,1.4,1.3638,0.0362,YES,NONE
