context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
mon_tue|early|balanced|deep|short,2,2,0,100.0,inf,495.116435805938,0.3395388189019696
mon_tue|core|balanced|deep|short,2,2,0,100.0,inf,445.62207528235166,0.30678025410137355
mon_tue|early|calm|deep|long,1,1,0,100.0,inf,258.27599420475735,0.35412398104940507
mon_tue|late|balanced|mild|short,1,1,0,100.0,inf,115.49732328260464,0.19674218369349072
mon_tue|core|balanced|mild|long,1,1,0,100.0,inf,114.75716896870753,0.19556165959263863
wed_thu|late|balanced|deep|short,1,0,1,0.0,0.0,-8.561278050102324,-0.012544749743963352
fri|early|balanced|deep|long,3,2,1,66.66666666666666,0.6253018636004737,-306.23767704070275,-0.13041330396885778
wed_thu|early|balanced|deep|short,1,0,1,0.0,0.0,-385.4048160002345,-0.5270595438855289
wed_thu|core|balanced|deep|long,3,2,1,66.66666666666666,0.37057281908410517,-564.3702311501895,-0.2535565354672525
mon_tue|early|balanced|deep|long,2,1,1,50.0,0.29750943630821725,-597.4105003135437,-0.4064072750245794
wed_thu|core|balanced|deep|short,1,0,1,0.0,0.0,-813.7176156080334,-1.1070701616939296
wed_thu|late|balanced|deep|long,2,0,2,0.0,0.0,-984.0728071736296,-0.6683686955411194
wed_thu|early|balanced|deep|long,3,1,2,33.33333333333333,0.048829004257033314,-1615.0163496008233,-0.7265900634268513
