trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2367,2025-04-01T14:00:00+00:00,2025-04-01T14:28:31.246000,LONG,BE_STOP,0.0,-0.0312,0.0312
2368,2025-04-02T11:06:00+00:00,2025-04-02T12:15:02.346000,LONG,BE_STOP,0.0,-0.0633,0.0633
2369,2025-04-04T12:12:00+00:00,2025-04-04T13:18:37.593000,SHORT,BE_STOP,0.0,-0.0106,0.0106
2370,2025-04-07T16:54:00+00:00,2025-04-07T18:19:59.477000,LONG,BE_STOP,0.0,-0.0207,0.0207
2371,2025-04-08T14:00:00+00:00,2025-04-08T14:14:22.995000,SHORT,BE_STOP,0.0,-0.0345,0.0345
2372,2025-04-09T11:51:00+00:00,2025-04-09T12:21:32.211000,SHORT,SL,-1.0,-1.0202,0.0202
2373,2025-04-10T12:12:00+00:00,2025-04-10T12:30:07.804000,LONG,TP,1.4,1.3799,0.0201
2374,2025-04-11T12:15:00+00:00,2025-04-11T13:38:47.448000,LONG,BE_STOP,0.0,-0.0111,0.0111
2375,2025-04-14T12:00:00+00:00,2025-04-14T12:00:00.223000,SHORT,TP,1.4,1.1619,0.2381
2376,2025-04-15T11:57:00+00:00,2025-04-15T12:38:23.900000,LONG,BE_STOP,0.0,-0.036,0.036
2377,2025-04-16T14:00:00+00:00,2025-04-16T17:37:20.543000,LONG,BE_STOP,0.0,-0.0199,0.0199
2378,2025-04-17T14:15:00+00:00,2025-04-17T23:44:59.887000,LONG,TIME_EXIT,-0.0426,-0.0568,0.0142
2379,2025-04-18T14:00:00+00:00,2025-04-18T14:51:15.121000,LONG,TP,1.4,1.3074,0.0926
2380,2025-04-21T12:00:00+00:00,2025-04-21T13:20:46.680000,LONG,SL,-1.0,-1.0169,0.0169
2381,2025-04-22T12:21:00+00:00,2025-04-22T14:44:02.128000,SHORT,SL,-1.0,-1.0192,0.0192
2382,2025-04-23T13:24:00+00:00,2025-04-23T13:30:49.590000,SHORT,BE_STOP,0.0,-0.0467,0.0467
2383,2025-04-25T13:54:00+00:00,2025-04-25T16:05:03.617000,LONG,TP,1.4,1.3764,0.0236
2384,2025-04-28T13:27:00+00:00,2025-04-28T13:43:45.621000,LONG,TP,1.4,1.3662,0.0338
2385,2025-04-29T11:00:00+00:00,2025-04-29T11:15:59.602000,LONG,BE_STOP,0.0,-0.045,0.045
2386,2025-04-30T14:48:00+00:00,2025-04-30T14:51:35.046000,LONG,BE_STOP,0.0,-0.0289,0.0289
