trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1912,2023-05-01T12:15:00+00:00,2023-05-01T12:30:35.122000,LONG,BE_STOP,0.0,-0.0595,0.0595
1913,2023-05-02T11:00:00+00:00,2023-05-02T11:06:25.902000,LONG,TP,1.4,1.281,0.119
1914,2023-05-03T12:06:00+00:00,2023-05-03T14:20:38.025000,LONG,BE_STOP,0.0,-0.0224,0.0224
1915,2023-05-04T12:15:00+00:00,2023-05-04T13:09:00.413000,SHORT,BE_STOP,0.0,-0.0141,0.0141
1916,2023-05-05T11:00:00+00:00,2023-05-05T11:46:54.077000,SHORT,TP,1.4,1.3107,0.0893
1917,2023-05-08T11:24:00+00:00,2023-05-08T11:48:43.560000,SHORT,TP,1.4,1.3194,0.0806
1918,2023-05-09T12:48:00+00:00,2023-05-09T13:42:23.225000,SHORT,BE_STOP,0.0,-0.042,0.042
1919,2023-05-10T11:39:00+00:00,2023-05-10T11:58:58.348000,LONG,BE_STOP,0.0,-0.0926,0.0926
1920,2023-05-11T13:00:00+00:00,2023-05-11T13:07:12.750000,SHORT,TP,1.4,1.302,0.098
1921,2023-05-12T12:09:00+00:00,2023-05-12T12:54:21.572000,SHORT,BE_STOP,0.0,-0.0735,0.0735
1922,2023-05-15T12:12:00+00:00,2023-05-15T15:20:19.585000,SHORT,BE_STOP,0.0,-0.0278,0.0278
1923,2023-05-16T11:33:00+00:00,2023-05-16T12:06:37.336000,SHORT,TP,1.4,1.3194,0.0806
1924,2023-05-17T14:21:00+00:00,2023-05-17T14:46:23.760000,LONG,BE_STOP,0.0,-0.0303,0.0303
1925,2023-05-18T11:39:00+00:00,2023-05-18T12:30:15.702000,LONG,SL,-1.0,-1.0472,0.0472
1926,2023-05-22T14:00:00+00:00,2023-05-22T14:30:25.756000,SHORT,BE_STOP,0.0,-0.0291,0.0291
1927,2023-05-23T12:30:00+00:00,2023-05-23T13:47:30.533000,SHORT,SL,-1.0,-1.0275,0.0275
1928,2023-05-24T15:12:00+00:00,2023-05-24T16:41:59.571000,SHORT,BE_STOP,0.0,-0.061,0.061
1929,2023-05-25T12:30:00+00:00,2023-05-25T14:03:38.411000,SHORT,BE_STOP,0.0,-0.0231,0.0231
1930,2023-05-26T11:12:00+00:00,2023-05-26T11:43:51.871000,LONG,TP,1.4,1.3333,0.0667
1931,2023-05-29T12:54:00+00:00,2023-05-29T13:18:56.755000,LONG,SL,-1.0,-1.0962,0.0962
1932,2023-05-30T11:06:00+00:00,2023-05-30T11:45:02.594000,LONG,BE_STOP,0.0,-0.0704,0.0704
1933,2023-05-31T17:09:00+00:00,2023-05-31T17:39:27.383000,LONG,TP,1.4,1.3474,0.0526
